input	target
Ðò 1951 ɔ ,un dó alɔ wema mɛ bo na yì Wemaxɔmɛ Biblu Kpinkplɔn Watchtower Galadi Tɔn .	Mu mwaka wa 1951 ,nujuje fomu yo kwiga Ishuri rya Bibiliya rya Watchtower rya Gileyadi .
Amɔ̌ ,ɖò Décembre 1952 ɔ ,è ylɔ mì bo ɖɔ nyì ni wá wà ahwanzɔ́ .	Icyakora ,mu Kuboza 1952 nasabwe kujya mu gisirikare .
Ðò Juillet 1953 ɔ ,un dó batóo e nɔ nyí Georgic é ,bo tunta New York .	Muri Nyakanga 1953 ,nafashe ubwato bwitwaga Georgic nerekeza i New York .
Ee un jɛ dɔ̌n é ɔ ,un kpéwú bo yì Kpléɖókpɔ́ 1953 tɔn e sín xota nyí Togun Gbɛ̀ Yɔyɔ̌ ɔ Tɔn é .	Ngezeyo ,nagiye mu ikoraniro ryabaye mu mwaka wa 1953 ,ryari rifite umutwe uvuga ngo Umuryango w’isi nshya .
Mǐ wá wá Manille ɖò 19 Novembre 1954 .	Amaherezo twageze i Manila ku itariki ya 19 Ugushyingo 1954 .
Mɛsɛ́dó gbɛ̌ ce Raymond Leach kpo nyì kpo xɔ azǎn 47 ɖò tɔjihun mɛ yì Philippines	Jye n’umumisiyonari mugenzi wanjye Raymond Leach ,twamaze iminsi 47 mu bwato tugiye muri Filipine
Gbè ɖokpo ɖò Mai 1955 ,ee Nɔví Leach kpo nyì kpo gosin kúnnuɖegbe bo wá xwégbe é ɔ ,mǐ mɔ wema - sɛ́dó - mɛ ɖé lɛ ɖò xɔ mǐtɔn mɛ .	Umunsi umwe ari muri Gicurasi 1955 ubwo twari dutashye tuvuye kubwiriza ,jye n’umuvandimwe Leach twasanze amabaruwa mu cyumba cyacu .
Xwè 22 ɖó wɛ jɛn un ɖè ,amɔ̌ ,azɔ̌ enɛ hun ali nú mì bɔ un sɔ́ nyɛɖée dó bló nǔ bǐ nú mɛ bǐ ɖò ali ɖevo lɛ nu .	Nari mfite imyaka 22 gusa ,ariko iyo nshingano yampaye ubundi buryo bwo ‘ kuba byose ku bantu b’ingeri zose .
Hwenu e Nɔví Nathan Knorr wá ba mǐ kpɔ́n ɖò 1956 é ɔ ,è ɖè azɔ̌ nú mì ɖɔ ma kpé nukún dó nǔ e kàn xójɛɖotozɔ́watɔ́ lɛ é wu ɖò kpléɖókpɔ́ tò tɔn ɔ jí .	Mu mwaka wa 1956 ,igihe umuvandimwe Nathan Knorr yadusuraga ,nahawe inshingano y’amakuru mu ikoraniro .
Ðò 1959 ɔ ,un mɔ wema - sɛ́dó - mɛ ɖé b’ɛ ɖɔ nyì ni wá wà sinsɛnzɔ́ ɖò alaxɔ mɛ .	Mu mwaka wa 1959 ,nabonye ibaruwa yamenyeshaga ko nahawe inshingano yo gukora ku biro by’ishami .
Mǐ ko ɖu vivǐ sinsɛnzɔ́ awǎjijɛnɔ wiwa ɖó kpɔ́ tɔn nú xwè 51 ,ɖi asú kpo asì kpo .	Ubu tumaranye imyaka 51 dukorana umurimo twishimye .
É víví nú mì ɖɔ un ko yì ba togun Jehovah tɔn kpɔ́n ɖò tò vovo 33 mɛ .	Nasuye abagaragu ba Yehova bo mu bihugu 33 .
Un ko w’azɔ̌ ɖò togudo hugǎn xwè 60 dìn có ,un ɖó na lɛ́ kpó ɖò gbesisɔmɛ bo na huzu sɔgbe kpo nǔ e Jehovah byɔ mì lɛ é kpo .	Nubwo maze imyaka isaga 60 nkorera umurimo mu gihugu cy’amahanga ,ngomba guhora niteguye kugira ibyo mpindura bitewe n’ibyo Yehova asaba .
Mi zlɔ́n nǔ e ɖò linkpɔ́n nyí nú mi wɛ lɛ bǐ sín agban ɖó jǐ Jehovah tɔn ,ɖó é ɖò nukún kpé dó mi wu wɛ . 1 PI .	Ikoreze Yehova imihangayiko yawe yose kuko akwitaho . ’ ​ — 1 PET 57 .
a Etɛwu é ma ka ɖó na kpaca mǐ ɖɔ mǐ nɔ wá jɛ linkpɔ́n mɛ hweɖelɛnu ǎ	a Kuki tutagombye gutangazwa n’uko tugerwaho n’imihangayiko
Xà Filipunu lɛ .	Soma mu Bafilipi .
Un na na akɔnkpinkpan we un na gɔ́ alɔ nú we . Eza .4110 .	Nzagukomeza ,kandi nzagufasha by’ukuri . Yes 4110 .
Xà Matie .	Soma muri Matayo .
Xà Galatinu lɛ Kolo .	Soma mu Bagalatiya Kolo 310 .
Hwenu e a ɖè wanyiyi nɔví nɔví tɔn ,wanyiyi ɖaxó ,kpo sísí kpo xlɛ́ é ɔ ,a na nyì alɔ nú ninɔmɛ e sixu hɛn linkpɔ́n wá lɛ é gègě . Hlɔ .1210 .	Niwihatira kugaragaza urukundo rwa kivandimwe rurangwa n’ubwuzu kandi ukubaha abandi ,uzirinda ibintu bishobora guteza imihangayiko . Rom 1210 .
Ðò Matie 634 xà mɛ ɔ ,mǐ mɔ wěɖexámɛ Jezu tɔn elɔ e gɔ́ngɔ́n é Ma lin .kpɔ́n ó .	Muri Matayo 634 hasome ,tuhasanga inama ishyize mu gaciro Yesu yatanze igira iti ‘ ntimugahangayike .
É ɖɔ kpo adɔgbigbo kpo ɖɔ Nǔ nyɔ́ nú mɛ e Mawu ɖè agɔ e é jɛ ɔ sín kɔ na é . Xà Ðɛhan ,5 .	Ibyo byatumye avugana icyizere ati hahirwa uwababariwe ukwigomeka kwe . Soma muri Zaburi ya ,5 .
b Afɔ tɛ lɛ a ka sixu ɖè bá ɖè linkpɔ́n kpò	b Ni ibihe bintu wakora kugira ngo ugabanye imihangayiko
Biblu ɖɔ nú mǐ ɖɔ È lɛ́n nùɖé bo na wà bo ma ɖó te nú mɛɖé ǎ ɔ ,é nɔ yì ta ǎ mɛ gègě ka ɖè wě d’ewu xá mɛ ɔ ,è nɔ mɔ nu tɔn . Nùx .1522 .	Bibiliya igira iti iyo hatabayeho kujya inama imigambi iburizwamo ,ariko aho abajyanama benshi bari irasohozwa . Imig 1522 .
a Nɛ̌ mǐ ka sixu zlɔ́n linkpɔ́n mǐtɔn lɛ sín agban ɖó Mawu jí gbɔn	a Twakwikoreza dute Imana imihangayiko yacu
b Etɛ jí mǐ ka na ɖɔ xó dó ɖò xota e bɔ d’ewu é mɛ	b Ni iki tuzasuzuma mu gice gikurikira
a Nɛ̌ wanyiyi ka cá kàn xá nùɖiɖi gbɔn	a Urukundo n’ukwizera bihuriye he
Akpá tɛ ka ɖò Malacíi 310 mɛ	Ni irihe sezerano riboneka muri Malaki 310
Etɛwu mǐ ka sixu ɖeji dó ganjɛwu e Jezu na mɛ ɖò Matie 633 mɛ é wu	Kuki dushobora kwiringira amagambo ya Yesu ari muri Matayo 633
Xà Matie 633 .	Soma muri Matayo 633 .
Mǐ sixu ɖeji bǐ mlɛ́mlɛ́ ɖɔ Jehovah nɔ ɖ’ayi nǔ e mɛsɛntɔ́ tɔn lɛ nɔ wà bo na nɔ gbeji n’i lɛ é wu . Xà Eblée lɛ .	Twiringira tudashidikanya ko Yehova aha agaciro ibyo dukora byose kugira ngo dukomeze kumubera indahemuka . Soma mu Baheburayo .
Gbɔdónúmɛ tɛ mǐ ka mɔ ɖò 1 Jaan mɛ	Ni irihe humure dusanga muri 1 Yohana
Xà 1 Jaan .	Soma muri 1 Yohana .
Lɛ̌vɔ lin tamɛ kpɔ́n dó Paula e ɖó xwè 70 bo nɔ nɔ Canada ,lobɔ kplibɔzɔn ɖò ya dó na wɛ syɛnsyɛn é sín kpɔ́ndéwú jí .	Afite imyaka 70 kandi arwaye indwara ikomeye y’uruti rw’umugongo .
Mǐ sixu bló mɔ̌ ,bo tuùn ɖɔ ɖɔ Jehovah wɛ na na mǐ ajɔ e mǐ jɛxa é . Xà Kolosinu lɛ .	Twiringiye tudashidikanya ko Yehova azaduha ingororano ikwiriye . Soma mu Bakolosayi .
Etɛwu mǐ ka sixu ɖɔ ɖɔ mǐ ko kú ɖò hwɛhuhu sín alixo	Kuki dushobora kuvuga ko ‘ twapfuye ku cyaha ’
Enɛ wu ɔ ,mǐ ɖó hwɛjijɔ ɖebǔ bo na nɔ ɖò hwɛ e Mawu ko sɔ́ kɛ mǐ lɛ é flín wɛ gbɛmɛ kpowun ǎ .	Ku bw’ibyo ,ntitugomba gukomeza guhangayikishwa n’amakosa Imana yatubabariye .
a Etɛ ka tá weziza dó tinmɛ Hlɔmanu lɛ 512 tɔn jí	a Ni iki kidufasha gusobanukirwa ibivugwa mu Baroma 512
b Etɛ ka nyí fɛ́nú e xó è ɖɔ ɖò Hlɔmanu lɛ 324 mɛ é	b ‘ Ubuntu butagereranywa ’ buvugwa mu Baroma 324 ,busobanura iki
Jehovah na sɔ́ kɛ mì .	Yehova azambabarira .
Xà Judi 4 .	Soma muri Yuda 4 .
Xà Hlɔmanu lɛ .	Soma mu Baroma .
Xà Hlɔmanu lɛ .	Soma mu Baroma .
Xà Nùnywɛxó 145 Efɛzinu lɛ 425 .	Soma mu Migani 145 Abefeso 425 .
A KA ko xà Hlɔmanu lɛ ɖó kú Jezu tɔn sín nǔwiwa xwewu xwewu tɔn wutu à	ESE wigeze usoma mu Baroma ,mu gihe cy’Urwibutso rw’urupfu rwa Yesu ruba buri mwaka
Alǒ é lɛ́vɔ kàn Klisanwun e ɖò nukún ɖó wɛ bá nɔ gbɛ̀ ɖò ayikúngban jí lɛ é	Ariko se ibivugwa mu Baroma igice cya 8 bireba gusa abasutsweho umwuka ,cyangwa nanone bireba Abakristo bafite ibyiringiro byo kuzaba ku isi
Xà Hlɔmanu lɛ .	Soma mu Baroma .
Enɛ wu ɔ ,wěɖexámɛ e è na hwɛjijɔnɔ lɛ ɖò Hlɔmanu lɛ wemata 8gɔ́ ɔ mɛ é sixu hɛn lè wá nú ye .	Bityo rero ,inama ziboneka mu Baroma igice cya 8 zishobora kubagirira akamaro .
Nùkanbyɔ tɛ jí Hlɔmanu lɛ 821 ka ɖó na sísɛ́ mǐ bɔ mǐ na lin tamɛ kpɔ́n dó	Ibivugwa mu Baroma 821 byagombye gutuma twibaza iki
Ðò Hlɔmanu lɛ mɛ ɔ ,nǔ titewungbe tɛ jí Pɔlu ka ɖɔ xó dó	Ni ikihe kibazo gikomeye Pawulo yagaragaje mu Baroma
Xà Hlɔmanu lɛ .	Soma mu Baroma .
Etɛ ka nyí tinmɛ xógbe hwɛhuhu sín ninɔmɛ e Pɔlu zán ɖò Hlɔmanu lɛ mɛ é tɔn	b Mu Baroma ,Pawulo yakoresheje ijambo umubiri ashaka kuvuga iki
Etɛ lɛ akpágbánúmɛ Pɔlu tɔn e ɖò Hlɔmanu lɛ 86 mɛ é ma ka kàn ǎ	Ni iki amagambo ya Pawulo ari mu Baroma 86 aterekezaho
Kpɔ́n akpáxwé 10 kpo 11 kpo	Reba paragarafu ya 10 n’iya 11
a Enyi è ma jló na sɔ́ ayi ɖó hwɛhuhu sín ninɔmɛ e mǐ ɖó é jí ǎ ɔ ,etɛ è ka sixu bló	a Pawulo yaduteye inkunga yo guhoza ubwenge ku ki
Xà Mɛsɛ́dó ,.	Soma mu Byakozwe ,.
Hlɔmanu lɛ ɖó na wà nǔ éɖɔhun ,bɔ mɔ̌ wɛ mǐ lɔ ɖó na wà é nɛ . Hlɔ .	Abakristo b’i Roma bagombaga kumwigana kandi natwe ni uko . Rom .
Xósin e Hlɔmanu lɛ 86 na é ɖò wɛ Ayixa mɛtɔn .ɖò gbigbɔ ɔ sín nǔ lɛ jí ɔ ,é nɔ kplá mɛ bɔ è nɔ mɔ gbɛ̀ ,bo nɔ mɔ fífá .	Mu Baroma 86 havuga ko ‘ guhoza ubwenge ku bintu by’umwuka bizana ubuzima n’amahoro .
Etɛwu a ka na dokú nú Mawu nú wěɖexámɛ e ɖò Hlɔmanu lɛ wemata 8gɔ́ ɔ mɛ é	Kuki wishimira inama iboneka mu Baroma igice cya 8
Enyi mɛ yí ami dó ɖè wɛ mǐ nyí alǒ mǐ ɖò nukún ɖó wɛ bo na nɔ gbɛ̀ kaka sɔyi ɖò palaɖisi mɛ ɖò ayikúngban jí wɛ ɔ ,mǐ sixu dokú nú Mawu nú wěɖexámɛ tɔn e ɖò Hlɔmanu lɛ wemata 8gɔ́ ɔ mɛ é .	Bityo rero ,twaba twarasutsweho umwuka cyangwa dufite ibyiringiro byo kuzaba ku isi izahinduka paradizo ,inama yahumetswe iri mu Baroma igice cya 8 itugirira akamaro twese .
Toñi gbɔhwenu ǎ .	Ariko Toñi ntiyari yakererewe .
È sɔ́ gbè fífá dó na xósin mɛ ɔ ,xomɛ nɔ fá è ka kán gbè nú mɛ ɔ ,xomɛsin ɔ ɖě nɔ jɛ ɖě jí . Nùx .151 .	Gusubizanya ineza bihosha uburakari ,ariko ijambo ribabaza ribyutsa umujinya . Imig 151 .
Adolfo ɖɔ ɖɔ xomɛ hun emi tawun nú huzuhuzu ɖěɖee emi kpéwú bo bló lɛ é .	Adolfo avuga ko yishimira ko yahindutse .
Vǐ ce ,yǐ nùnywɛ ,bonu xomɛ na hun mì enɛ ɔ ,un hɛn ɔ ,un na kɛnu nú mɛ e nɔ ɖò nǔ ce ɖɔ wɛ é . Nùx .2711 .	Mwana wanjye ,gira ubwenge kandi ushimishe umutima wanjye ,kugira ngo mbashe gusubiza untuka . Imig 2711 .
Un ka ɖò tintɛnkpɔn wɛ bá nyì alɔ nú nǔ nyanya e gbɛtɔ́ nɔ wà lɛ é ,ɖi majijɛ kpo jlɛɖiɖɔ kpo à ​ — Gal .	Ese nihatira kwirinda imirimo ya kamere ,urugero nk’uburakari no gushyamirana ​ — Gal .
NƆ YÌ AGBƆ̌N JÍ BO LIN TAMƐ .	JYA UFATA IGIHE CYO GUTEKEREZA .
Un ka sixu myɔ nukún dó agɔ e è jɛ dó mì é ,bonu fífá ni dó sixu tíìn à ​ — Nùx .1911 .	Ese nshobora kwirengagiza akarengane kugira ngo nshake amahoro ​ — Imig 1911 .
Mɔ̌ ɖokpo ɔ ,enyi mǐ nɔ ɖókan dó ɖɛxixo wu ɔ ,Jehovah na sè ɖɛ vívɛ́ e mǐ nɔ xò bo nɔ byɔ gbigbɔ mímɛ́ lɛ é . Hlɔ .1212 .	Nidusenga ubudacogora ,’ Yehova azadusubiza . Rom 1212 .
Hwɛ alɔkpa tɛ xó ɖɔ wɛ Jezu ka ɖè ɖò wěɖexámɛ e ɖò Matie mɛ é mɛ	Ni ikihe cyaha Yesu yavugaga gikemurwa hakurikijwe inama iri muri Matayo
Bǐb .232 ,nwt É wá yá ɔ ,aluwɛ ɔ nɔ ɖekpo . w16.05 ,wex .4 .	Agahinda kagenda gashira buhoro buhoro . wp16.3 ,ipaji ya 4 .
Ðè kàn kpò nú agbazazɔ́ e a nɔ wà é ,bo bló tuto nú lee a na gbló ada nú sinsɛnzɔ́ towe gbɔn é . w16.07 ,wex .10 .	Gabanya igihe umara ku kazi kandi utekereze uko wakwagura umurimo . w16.07 ,ipaji ya 10 .
Jɔbu xlɛ́ ɖɔ nùnywɛ Mawu tɔn xɔ akwɛ hú siká alǒ kpatagan .	Muri Yobu hagaragaza ko ubwenge buva ku Mana burusha agaciro zahabu cyangwa ifeza .
Hwenu e a na ɖò biba wɛ é ɔ ,tɛnkpɔn bo nɔ sɔ́ hwiɖée hwe lobo lidǒ ɖò nùɖiɖi mɛ . w16.08 ,wex .	Mu gihe ubushaka ,komeza kwicisha bugufi no kugira ukwizera gukomeye . w16.08 ,ipaji ya .
Santimɛtlu 15 jɛn Goliyati ɖi ga na hugǎn mɛ e ɖi ga hú mɛ bǐ ɖò hwe mǐtɔn nu bɔ è tuùn é .	Goliyati arusha santimetero 15 umuntu muremure wabayeho muri iki gihe .
Amɔ̌ ,mɛ e ɖó nùnywɛ é nɔ kpéwú bo nɔ zán nùtuùntuùn kpo nukúnnúmɔjɛnǔmɛ kpo ɖó kpɔ́ ganji . w16.10 ,wex .18 .	Ariko umuntu ufite ubwenge we ,akora ibihuje n’ubumenyi n’ibyo asobanukiwe . w16.10 ,ipaji ya 18 .
Lefèvre d’Étaples lilɛdogbeɖevomɛtɔ́ ,No .	Lefèvre d’Étaples yari umuhinduzi ,No .
Mutke ,No .	Mutke ,No .
De la Fuente ,No .	De la Fuente ,No .
Watch Tower Bible and Tract Society of Pennsylvania	Watch Tower Bible and Tract Society of Pennsylvania
MƐ NABI E WÁ FLǏN É 2015	ABATERANYE KU RWIBUTSO 2015
Watch Tower Bible and Tract Society of Pennsylvania	Watch Tower Bible and Tract Society of Pennsylvania
Sín 1879 wɛ è ko ɖò xójlawema elɔ ɖetɔ́n wɛ .	Iyi gazeti yatangiye kwandikwa mu mwaka wa 1879 ,kandi ntiyivanga muri politiki .
Etɛwu È ka Ðó Na Xà Biblu	Kuki wagombye gusoma Bibiliya
Etɛ ka Na Zɔ́n Bɔ A Na Ðu Vivǐ Tɔn	Wakora iki ngo gusoma Bibiliya bigushimishe
Nɛ̌ Biblu ka Sixu Hɛn Gbɛzán Ce Kpɔ́n Te Gbɔn	Icyo wakora ngo Bibiliya ihindure imibereho yawe
BIBLU NƆ HUZU GBƐZÁN MƐTƆN	BIBILIYA IHINDURA IMIBEREHO Y’ABANTU
ÐI NǓ YE ÐƆHUN HENƆCI	TWIGANE UKWIZERA KWABO HENOKI
NUKÚNNÚMƆJƐNǓMƐ AGƆ KLEWUN ÐÉ KPOWUN WƐ À	ESE KUMVA BIBILIYA UKO ITARI HARI ICYO BITWAYE
ETƐ BIBLU KA ÐƆ	BIBILIYA IBIVUGAHO IKI
Biblu ɔ ɖesu ɖɔ Nǔ e è wlan dó Mawuxówema ɔ mɛ é bǐ wɛ gosin Mawu gɔ́n bo ɖó lè .’ ​ — 2 Timɔtée ,nwt .	Bibiliya ubwayo igira iti Ibyanditswe byera byose byahumetswe n’Imana ,kandi bifite akamaro . 2 Timoteyo .
Un nɔ lin ɖɔ é na vɛwǔ tawun ɖɔ è ni mɔ nukúnnú jɛ Biblu ɔ mɛ . Jovy	Numvaga ko ntashobora gusobanukirwa Bibiliya . Jovy
Un nɔ mɔ ɖɔ xixa tɔn kún na víví ó . Queennie	Natekerezaga ko gusoma Bibiliya bizandambira . Queennie
Nú un mɔ lee Biblu ɔ d’agba sɔ é ɔ ,xixa tɔn sɔ́ nɔ jló mì ɖebǔ ǎ . Ezekiel	Iyo nabonaga ukuntu Bibiliya ari nini ,numvaga ntashaka kuyisoma . Ezekiel
Ezekiel e ko ɖó xwè 20 jɛji é ɖɔ Ð’ayǐ ɔ ,un cí mɛ e ɖò mɔ̌to kun wɛ bo ma ka tuùn fí e é xwè tawun é ǎ é ɖɔhun .	Ezekiel uri mu kigero cy’imyaka 20 ,yaravuze ati kera nari meze nk’umuntu utwaye imodoka ,ariko atazi iyo ajya .
Frieda e ko ɖó hú xwè 20 é lɔmɔ̌ tinmɛ ɖɔ Un nɔ lin tamɛ cobo nɔ wà nǔ ǎ .	Frieda na we uri mu kigero cy’imyaka 20 ,yaravuze ati mbere nakundaga kurakazwa n’ubusa .
Nawe e nɔ nyí Eunice bo ɖó hú xwè 50 é ɖɔ dó Biblu ɔ wu ɖɔ ,É ɖò alɔ dó mì wɛ bɔ un ɖò te kpɔ́n d’eji wɛ ,bo ɖò jijɔ ce nyanya lɛ ɖyɔ wɛ .	Umugore witwa Eunice uri mu kigero cy’imyaka 50 ,yavuze ko Bibiliya yamufashije kuba umuntu mwiza no gucika ku ngeso mbi .
Ezayíi Biblu sixu d’alɔ we bɔ 1 a na nɔ wá gbeta ɖagbe lɛ kɔn ,2 a na ɖó xɔ́ntɔn jɔ xɔ́ntɔn lɛ ,3 a na ɖí xwi xá adohu adohu ,bɔ 4 ee nyɔ́ hú bǐ é ɔ ,a na tuùn nugbǒ ɔ dó Mawu wu .	Ishobora kugufasha 1 gufata imyanzuro myiza ,2 kugira incuti nziza ,3 guhangana n’imihangayiko ,kandi ikiruta byose ,izagufasha 4 kumenya Imana by’ukuri .
Enyi a ko ɖó linlin masɔgbe ɖebǔ dó Biblu wu hǔn ,tɛnkpɔn bo xò ye nyì kɛ́n ,enɛ ɔ ,Mawu na kplɔ́n nǔ we . Ðɛhan 254 .	Niba hari ibintu wishyizemo byatuma udasoma Bibiliya ,ujye ubyikuramo kugira ngo Imana ibone uko ikwigisha . Zaburi 254 .
Biblu enɛ e Kúnnuɖetɔ́ Jehovah Tɔn lɛ ɖetɔ́n é ɖò gbè hugǎn 130 mɛ .	Iyo Bibiliya yahinduwe n’Abahamya ba Yehova iboneka mu ndimi zirenga 130 .
Samuwɛli wemata 25	Samweli igice cya 25
Ɛsitɛ́ɛ wemata ,	Esiteri igice cya ,
Jezu sín nɔ Matie wemata Luki wemata lɛ̌ kpɔ́n Jaan Mɛsɛ́dó	nyina wa Yesu Matayo igice cya Luka igice cya reba nanone Yohana Ibyakozwe
Jozuwée wemata lɛ̌ kpɔ́n Eblée lɛ Jaki	Yosuwa igice cya reba nanone mu Baheburayo no muri Yakobo
Bǐbɛ̌mɛ wemata ,23 lɛ̌ kpɔ́n Eblée lɛ 1111 1 Piyɛ́ɛ	Intangiriro igice cya ,23 reba nanone mu Baheburayo 1111 1 Petero
Bǐbɛ̌mɛ wemata lɛ̌ kpɔ́n	Intangiriro igice cya reba nanone igice cya
Samuwɛli wemata 2 Samuwɛli wemata 1 Axɔsu lɛ wemata	Samweli igice cya 2 Samweli igice cya 1 Abami igice cya
Tíntɔ́n wemata ,- 34 Kɛ́nsísɔ́ wemata ,Sɛ́nflínmɛ wemata 34	Kuva igice cya ,- 34 Kubara igice cya ,Gutegeka kwa Kabiri igice cya 34
Mɛsɛ́dó wemata ,	Ibyakozwe igice cya ,
Matie wemata ,- Mɛsɛ́dó wemata ,	Matayo igice cya ,- Ibyakozwe igice cya ,
Étude perspicace des Écritures ​ — Xókwintinmɛwegbo Biblu tɔn akpáxwé wenɔ ɖé wɛ ,bo tinmɛ nǔ dó mɛ lɛ ,fí lɛ kpo xógbe e ɖò Biblu mɛ lɛ é kpo wu	Étude perspicace des Écritures ​ — Ni igitabo gitanga ibisobanuro by’abantu n’ibintu bivugwa muri Bibiliya
Parole de Dieu ou des hommes ​ — Wema nǔbiba tɔn kpɛví elɔ gbéjé kúnnuɖenú ɖěɖee xlɛ́ ɖɔ Mawu gɔ́n wɛ Biblu ɔ gosin nugbǒ é kpɔ́n	Parole de Dieu ou des hommes ​ — Ni igitabo kirimo ibimenyetso bifatika byemeza ko Bibiliya yahumetswe n’Imana
La Bible ​ — Quel est son message ​ — Alɔnuwema wexwɛ 32 nɔ e sɛ̀ sìn xwè nú xota Biblu tɔn ɔ blebu é ɖé wɛ	Bibiliya — Irimo ubuhe butumwa ​ — Ni agatabo k’amapaji 32 kavuga muri make ibikubiye muri Bibiliya
Kancica e è na ɖó xá hagbɛ̌ xwédo tɔn mɛtɔn lɛ kpo mɛ ɖevo lɛ kpo é . Efɛzinu lɛ ,.	Imibanire yawe n’abandi . Abefeso ,.
Ganjininɔ ɖò ayi kpo agbaza kpo mɛ . Ðɛhan 378 Nùnywɛxó 1722 .	Uko wagira umutuzo n’ubuzima bwiza . Zaburi 378 Imigani 1722 .
Walɔ ɖagbe lɛ ɖiɖó . 1 Kɔlɛntinu lɛ .	Uko wakwitoza imico myiza . 1 Abakorinto .
Lee è na mɔ nǔ agbaza tɔn e sín hudo è ɖó lɛ é gbɔn é . Nùnywɛxó 104 2819 Efɛzinu lɛ 428 .	Uko wacunga umutungo . Imigani 104 2819 Abefeso 428 .
Hwenu e un ɖó xwè 11 é ɔ ,un jɛ ahan syɛnsyɛn nu jí .	Nagize imyaka 11 naramaze kuba umusinzi .
É lín cobɔ un mɔ xò ǎ ,bɔ un jì vǐ sunnu mǐtɔn hwenu e un ɖò xwè 16 ɖó wɛ é .	Nahise ntwita ,mbyara imfura yacu mfite imyaka 16 gusa .
Un jɛ nǔ ɖi jí ɖɔ un hɛn ɔ ,un na ɖó nukúnɖiɖo bo na nɔ gbɛ̀ ɖò Palaɖisi mɛ ɖò ayikúngban jí kaka sɔyi . Ðɛhan 3729 .	Ibyo byatumye ngira ibyiringiro byo kuzabaho iteka ku isi izahinduka paradizo . Zaburi 3729 .
Un ba xɔ́ntɔn yɔyɔ̌ ɖevo ɖěɖee jijɔ yetɔn na d’alɔ mì ɖò gbɛzán ce yɔyɔ̌ ɔ mɛ lɛ é bo dó gbɛ̌ xá . Nùnywɛxó 1320 .	Uretse ibyo ,nashakishije incuti nziza zari kumfasha kugira imico myiza no guhinduka . Imigani 1320 .
Mǐ wlí alɔ ɖò 1982 .	Twashyingiranywe mu mwaka wa 1982 .
Nyɛ kpo Tony kpo bló baptɛm bo huzu Kúnnuɖetɔ́ Jehovah Tɔn ɖò Juillet 1982 .	Amaherezo jye na Tony twabatijwe muri Nyakanga 1982 ,maze tuba Abahamya ba Yehova .
É sixu vɛwǔ bɔ mǐ na ɖi nǔ na ,amɔ̌ ,nya enɛ nɔ gbɛ̀ nú xwè 365 mɔ̌ ,xwè nabi e è nɔ dɔ́ji na ɖò égbé é donu ɛnɛ jɛji wɛ nyí enɛ	Twe ntidushobora kwiyumvisha ukuntu abantu bashobora kurama imyaka igera kuri 365 ,ni ukuvuga imyaka ikubye incuro zirenga enye iy’abantu barama muri iki gihe .
Adamu ,gbɛtɔ́ nukɔntɔn ɔ ,nɔ gbɛ̀ nú xwè 600 jɛji cobɔ è wá jì Henɔci ,b’ɛ ka lɛ́ bló xwè 300 ɖevo d’eji	Umuntu wa mbere ari we Adamu ,yaramye imyaka irenga 600 mbere y’uko Henoki avuka ,na nyuma yaho abaho indi myaka 300 .
Enɛ wu ɔ ,Henɔci ɖó xwè 365 có ,é sixu lɛ́ ɖó hlɔnhlɔn ganji ,bo cí mɛ e kpò ɖò anyǔ mɛ é ɖɔhun .	Bityo rero ,Henoki yagize imyaka 365 akiri umusore washoboraga kubaho indi myaka myinshi .
É ka flín asì tɔn kpo vǐ nyɔnu tɔn lɛ kpo ,vǐ sunnu tɔn Mɛtucɛlaxi alǒ vivǔ tɔn Lamɛki wɛ à	Ese yaba yaratekerezaga umugore we n’abakobwa be cyangwa umuhungu we Metusela ,n’umwuzukuru we Lameki
É ɖò wɛn ɖɔ ye nɔ zán nyikɔ mímɛ́ Mawu tɔn kpo mɛmasi kpo bo nɔ nyla nu dó wǔ tɔn . Bǐbɛ̌mɛ - 26 .	Bakoreshaga izina ryera ry’Imana mu buryo budakwiriye ,bakaritukisha . Intangiriro - 26 .
Enɛ wu ɔ ,hwenu e Henɔci ɖó xwè 65 mɔ̌ é ɔ ,é ko nyí xwétɔ́ ɖé .	Ubwo rero ,Henoki yagize imyaka 65 yarabyaye .
Nɔwée sín tɔ́ Lamɛki alǒ tɔ́gbó tɔn Mɛtucɛlaxi alǒ boya Henɔci sín tɔ́ Yɛlɛdi e kú hwenu e Nɔwée ɖó xwè 366 é wɛ sixu ko kplɔ́n nǔ Nɔwée dó gǔ enɛ wu . Bǐbɛ̌mɛ 69 91 .	Iby’ukwizera kwe ,Nowa ashobora kuba yarabibwiwe na se Lameki ,cyangwa sekuru Metusela cyangwa se wa Henoki ari we Yeredi ,wapfuye Nowa afite imyaka 366 . Intangiriro 69 91 .
Adamu kú hwenu e Henɔci ɖó xwè 308 é .	Adamu yapfuye Henoki afite imyaka 308 .
É na bo nyí gbɔn ɖebǔ ɔ ,Henɔci nɔ yì xá Mawu . Bǐbɛ̌mɛ 524 .	Uko biri kose ,Henoki yagendanaga n’Imana y’ukuri . Intangiriro 524 .
