input	target
EN MATTHIEU ,Jésus dé Le royaume des cieux est devenu semblable à un homme qui a semé de la belle semence dans son champ .	ÐÒ MATIE mɛ ɔ ,Jezu ɖɔ Axɔsuɖuto jixwé tɔn cí nya e dó jinukún ɖagbe kɛɖɛ dó gle tɔn mɛ ɔ ɖɔhun hwenu e mɛ lɛ bǐ ɖò amlɔ dɔ wɛ zǎnmɛ ɔ ,kɛntɔ́ tɔn wá dó gbehan nyanya kɔn nyì gle tɔn mɛ bo yì .
Comme l’explique l’Encyclopædia Universalis ,en 533 de n . è . l’empereur romain Justinien a publié son Digeste ,résumé du droit romain contenant des extraits d’écrits de juristes de la période classique vers de n . è . .	Akɔwé sɛ́n tɔn Alastair Kerr tinmɛ ɖɔ jí ,ɖò 533 H.M .tɔn ɔ ,Tokpɔngán Hlɔma Tɔn Justinien sɛ̀ sìn xwè nú Hlɔma sɛ́n ɔ kpo nǔ e akɔwé sɛ́n tɔn hwenu e è wlan sɛ́n ɔ é ɖibla yì H.M .tɔn lɛ ɖɔ é sín akpáxwé ɖé lɛ kpo ,bo ɖetɔ́n dó wema éɖesunɔ tɔn e nɔ nyí Digest é mɛ .
Un mot qui en disait long	Xókwin Klewun ɖé Bo ka Ðó Agbɔ̌n Tawun
Encouragez - ​ vous les uns les autres chaque jour	Mi Nɔ Na Akɔnkpinkpan Miɖée Ayihɔngbe Ayihɔngbe
Organisés en accord avec la Parole de Dieu	È Bló Tuto nú Mǐ Sɔgbe kpo Xó Mawu Tɔn Kpo
Attaches - ​ tu une grande valeur à la Parole de Jéhovah	A ka Nɔ Ðó Sísí Ðaxó nú Xó Jehovah Tɔn À
Le travail est grand	Azɔ̌ Ðaxó Ðokpo Wɛ
Appelés des ténèbres	È Ylɔ Mǐ Sín Ablu Mɛ
Ils se sont libérés de la fausse religion	Ye Xógló Sinsɛn Nùvú
Par exemple ,lorsqu’il a guéri une malade courbée en deux depuis 18 ans ,Femme ,tu es libérée de ta faiblesse .	Ði kpɔ́ndéwú ɔ ,hwenu e é ɖò azɔn gbɔ nú wɔ̌nɖowǔnanɔ e ko nɔ tɔ́tɔ́ nú xwè 18 é ɖé wɛ é ɔ ,é ɖɔ Nyɔnu ,azɔn towe gbɔ nú we ,bɔ a jɛte .
Jésus s’en est servi lorsqu’il a parlé à l’une d’elles ,atteinte d’un flux de sang depuis 12 ans .	Jezu zán xókwin enɛ hwenu e é ɖɔ xó nú nawe e ko ɖi hun nú xwè 12 é ɖé é .
Les Israélites sont passés à l’action .	Izlayɛli - ví lɛ yawu wà nǔ .
L’exil à Babylone n’avait rien à voir avec l’esclavage en Égypte que les Israélites avaient connu des siècles auparavant lire Exode .	Kannumɔgbenu ninɔ ɖò Babilɔnu cí ee Izlayɛli - ví lɛ nɔ ɖò Ejipu ɖò xwè kanweko mɔkpan jɛ nukɔn é ɖɔhun ɖebǔ ǎ . Xà Tíntɔ́n .
Cette revue a longtemps avancé que les serviteurs de Dieu de l’époque moderne ont été faits captifs par Babylone la Grande en 1918 et en ont été libérés en 1919 .	Nú xwè mɔkpan ɔ ,xójlawema elɔ ɖɔ ɖɔ Mawu sɛntɔ́ égbé tɔn lɛ yì kannumɔgbenu ɖò Babilɔnu ɖò 1918 bɔ è ɖè ye nyite ɖò 1919 .
Aussi ,pour être faits captifs par Babylone en 1918 ,il aurait fallu que ,d’une manière ou d’une autre ,les serviteurs de Dieu deviennent esclaves de la fausse religion cette année - ​ là .	Enɛ wu ɔ ,enyi togun Mawu tɔn yì kannumɔgbenu Babilɔnu tɔn ɖò 1918 jɛn wɛ ɔ ,é na ko nyí kannumɔ nú sinsɛn nùvú ɖò ali ɖé lɛ nu ɖò hwenɛnu .
Il semble donc clair que les serviteurs de Jéhovah ne sont pas devenus captifs de Babylone la Grande en 1918 .	Enɛ wu ɔ ,mǐ sixu ɖɔ ɖɔ togun Jehovah tɔn yì kannumɔgbenu Babilɔnu Ðaxó ɔ tɔn ɖò 1918 ǎ .
À la Pentecôte 33 ,plusieurs milliers de Juifs et de prosélytes ont été oints d’esprit saint .	Ðò Pantekotu xwè 33 H.M .ɔ ,Jwifu kpo mɛ e ma nyí Jwifu ǎ é kpo gègě jí wɛ è kɔn gbigbɔ mímɛ́ dó .
En 313 de n . è . ,le christianisme apostat a été officiellement reconnu par l’empereur romain païen Constantin .	Ðò 313 H.M .ɔ ,Dada Hlɔma Tɔn Constantin e nyí pagáwùn ɖé é na acɛ Klisanwun nyínyí gǔfɔndómawujitɔ́ tɔn alɔkpa enɛ ɖò sɛ́n lixo .
Plus tard ,sous l’empereur Théodose I ,l’Église catholique comme le christianisme corrompu a fini par être appelé est devenue la religion officielle de l’Empire romain .	Nukɔnmɛ ɔ ,ɖò Dada Hlɔma Tɔn Théodose I H.M .hwenu ɔ ,Igleja Katolika e nyí sinsɛn Klisanwun tɔn ɖé bo blí é wá tíìn nyǐ ,bo huzu Axɔsuɖuto Hlɔma Tɔn sín sinsɛn e sɛ́n tuùn é .
Cependant ,un petit nombre de chrétiens oints comparables à du blé adoraient Dieu de leur mieux ,mais leurs voix étaient étouffées lire Matthieu ,.	Xà Matie ,.
Par contre ,en se servant de la presse et du papier — méthode plus pratique — ,un imprimeur capable pouvait produire 1 300 pages par jour	Amɔ̌ ,enyi wemazintɔ́ azɔ̌tuùntɔ́ ɖé zán wema kpo mɔ e nɔ zín wema é ɖé kpo ɔ ,azɔ̌ ɔ nɔ bɔwǔ tawun ,bɔ é sixu zín wexwɛ 1 300 gbè ɖokpo
Grâce à l’imprimerie et à de courageux traducteurs de la Bible ,Babylone a perdu de son emprise voir paragraphes .	Wemazínzín sín mɔ e è ɖetɔ́n é kpo lilɛdogbeɖevomɛtɔ́ akɔnkpantɔ́ lɛ kpo d’alɔ bɔ è túntún da kpò nú hɛn e Babilɔnu hɛn mɛ lɛ é Kpɔ́n akpáxwé 12 kpo 13 kpo
Les Étudiants de la Bible ont dû se rendre à l’éaucune association n’était possible avec des personnes cramponnées à la fausse religion lire 2 Corinthiens 614 .	Biblu Kplɔntɔ́ lɛ wá mɔ céɖécéɖé ɖɔ kancica ɖě kún sixu nɔ ye kpo mɛ ɖěɖee jló na tɛ́ dó sinsɛn nùvú wu lɛ é kpo tɛntin ó . Xà 2 Kɔlɛntinu lɛ 614 .
Mais cela soulèQuelles autres preuves avons - ​ nous que ,durant les décennies précédant 1914 ,les oints étaient en train de se libérer du joug de Babylone la Grande	Amɔ̌ ,nùkanbyɔ ɖé lɛ kpó ɖò atɛ jíKúnnuɖenú ɖevo tɛ lɛ wɛ ka xlɛ́ ɖɔ ɖò xwè e jɛ nukɔn nú 1914 lɛ é mɛ ɔ ,mɛ yí ami dó ɖè lɛ ko ɖò Babilɔnu Ðaxó ɔ mɛ tɔ́n sín wɛ ,bo kún sɔ́ nyí kannumɔ n’i ó
L’ Sortez d’elle ,mon peuple n’aurait pas de sens si personne ne pouvait s’affranchir de l’influence de l’empire universel de la fausse religion lire Révélation 184 .	Xà Nǔɖexlɛ́mɛ 184 .
Mais d’abord ,réAvant 1914 ,quelle position les Étudiants de la Bible ont - ​ ils prise concernant Babylone la Grande	Amɔ̌ ,jɛ nukɔn hwɛ̌ ɔ ,mǐ ɖó na na xósin nùkanbyɔ elɔ lɛ tɔEtɛ Biblu Kplɔntɔ́ lɛ ka wà b’ɛ kúnkplá Babilɔnu Ðaxó ɔ jɛ nukɔn nú 1914
Toutefois ,des frères et sœurs fidèles qui servaient Dieu entre 1914 et 1918 ont plus tard expliqué clairement que les serviteurs du Seigneur ,en tant que groupe ,avaient déployé tous leurs efforts pour poursuivre la prédication .	Amɔ̌ ,nɔví sunnu kpo nɔví nyɔnu kpo gbejinɔtɔ́ e sɛ̀n Mawu ɖò lɛ é wá ɖexlɛ́ céɖécéɖé ɖò nukɔnmɛ ɖɔ togun Aklunɔ ɔ tɔn blebu wà nǔ e wu ye kpé é bǐ bonu wɛnɖagbejijlazɔ́ ɔ na kpó ɖò nukɔn yì wɛ .
a Quelles difficultés les Étudiants de la Bible ont - ​ ils dû surmonter pendant la Première Guerre mondiale	a Tagba tɛ lɛ jí Biblu Kplɔntɔ́ lɛ ka ɖó na ɖu ɖè ɖò Wɛkɛ Hwan Nukɔntɔn ɔ hwenu
En réalité ,durant la Première Guerre mondiale 1914 - ​ 1918 ,les Étudiants de la Bible ont rendu un témoignage formidable .	Nugbǒ ɔ ,Biblu Kplɔntɔ́ nabi e ɖè ɖò Wɛkɛ Hwan Nukɔntɔn ɔ hwenu lɛ é ɖɔ Mawuxó titewungbe ɖò táan enɛ mɛ .
Quand le livre Le mystère de Dieu accompli a été interdit par les autorités au début de 1918 ,beaucoup de frères ont eu du mal à prêcher .	Hwenu e acɛkpatɔ́ lɛ gbɛ́ wema Le mystère accompli ɖò bǐbɛ̌mɛ xwè 1918 tɔn é ɔ ,Mawuxóɖiɖɔ ɔ wá vɛwǔ nú nɔví gègě .
La deuxième difficulté a été l’épidémie dévastatrice de grippe espagnole en 1918 .	Nǔ wegɔ ɔ kúnkplá grippe espagnole e tɔ́n ɖò 1918 é .
voir paragraphes .	Kpɔ́n akpáxwé 6 kpo 7 kpo
le nombre de personnes qui l’ont vu rien qu’en 1914 était supérieur au total des proclamateurs du Royaume aujourd’hui	Mɛ nabi e kpɔ́n nùxwlémɛ enɛ ɖò 1914 kɛɖɛ é hugǎn wɛnjlatɔ́ Axɔsuɖuto ɔ tɔn nabi e ɖò wɛn ɔ jla wɛ ɖò gbɛ̀ ɔ mɛ égbé é
Des rapports indiquent en outre qu’en 1916 l’assistance aux réunions publiques aux États - Unis s’est élevée à 809 393 personnes ,et ce chiffre est passé en 1918 à 949 444 .	Gbeɖiɖó ɖevo lɛ xlɛ́ ɖɔ ɖò 1916 ɔ ,mɛ 809 393 wɛ wá xóɖiɖɔ nú mɛ bǐ sín kplé lɛ ɖò États - Unis ,bɔ ɖò 1918 ɔ ,é jɛji bo yì 949 444 .
a Quelle conduite les serviteurs de Jéhovah ont - ​ ils eue entre 1914 et 1919 qui a nécessité une discipline	a Etɛwu togun Mawu tɔn ka ɖó hudo tódɔnnúmɛ kpo mɛkplɔnkplɔn kpo tɔn ɖò 1914 kpo 1919 kpo vlamɛ
Entre 1914 et 1919 ,les Étudiants de la Bible n’ont pas agi conformément aux principes bibliques dans tous les domaines .	Nǔ e Biblu Kplɔntɔ́ lɛ wà ɖò 1914 kpo 1919 kpo vlamɛ lɛ é bǐ wɛ sɔgbe xá nugbodòdó Mawuxówema ɔ tɔn lɛ ǎ .
Par exemple ,quand le président des États - Unis a décrété le 30 mai 1918 jour de prière pour la paix ,La Tour de Garde a exhorté les Étudiants de la Bible à y participer .	Ði kpɔ́ndéwú ɔ ,hwenu e togán États - Unis tɔn ɖè gbeta tɔ́n ɖɔ 30 Mai 1918 na nyí azǎn ɖeɖóvo ɖé bɔ è na xoɖɛ nú fífá ni wá é ɔ ,Atɔxwɛ byɔ Biblu Kplɔntɔ́ lɛ ɖɔ ye ni ɖ’alɔ ɖò nǔwiwa ɔ mɛ .
Au contraire ,ils comprenaient qu’ils devaient se séparer de la fausse religion et ,pendant la guerre ,la rupture était quasiment achevée lire Luc .	É nyɔ́ wà ɔ ,ye mɔ nukúnnú jɛ wu ɖɔ emi ɖó na tɔ́n sín sinsɛn nùvú mɛ ,bɔ ɖò Wɛkɛ Hwan Nukɔntɔn ɔ hwenu ɔ ,tutoblonunu gbɛ̀ ɔ tɔn enɛ mɛ tíntɔ́n sín ɖibla wá vivɔnu . Xà Luki .
a Pourquoi huit frères responsables de l’œuvre ont - ​ ils été condamnés à de longues peines d’emprisonnement	a Etɛwu è ka sà sɛ́n dó nɔví agbanɖotananɔ tantɔn bɔ ye na sɛ̀n gan nú xwè mɔkpan
Frères Rutherford ,Van Amburgh et six autres représentants de la Watch Tower Society ont été arrêtés .	È wlí afɔsɔ́ɖótetɔ́ Gbɛ̌ Watch Tower tɔn Nɔví Rutherford ,Van Amburgh kpo nɔví sunnu ayizɛ́n ɖevo lɛ kpo .
Et il l’a été .	É ka syɛn nugbǒ .
Explique à l’aide de la Bible ce qui s’est passé entre 1914 et 1919 .	Zǎn Mawuxówema ɔ dó tinmɛ nǔ e jɛ bɛ́sín 1914 jɛ 1919 é .
Malaki parle de l’époque 1914 - début 1919 où les fils de Lévi ,les oints ,seraient affinés lire .	Malacíi gbajɛ̌mɛ nú hwenu e bɛ́sín 1914 jɛ bǐbɛ̌mɛ 1919 tɔn è na slá wǔ nú Levíi ví yí ami dó ɖè lɛ é .
En 1919 ,un esclave fidèle et avisé a été établi pour fournir la nourriture spirituelle à la maisonnée de la foi .	Ðò 1919 ɔ ,è ɖè deví gbejinɔtɔ́ ,ayiɖotenanɔ ɖé b’ɛ na nɔ na nùɖuɖu gbigbɔ tɔn xwédo nùɖiɖi tɔn ɔ .
À l’appui ,un rapport de service en première page rendait compte de l’activité entre 1928 et 1937 .	Gbeɖiɖó sinsɛnzɔ́wiwa tɔn xwè wǒ tɔn ,sín 1928 jɛ 1937 ,ee ɖò akpà ɔ jí é ɖexlɛ́ ɖɔ nugbǒ wɛ .
De plus ,la filiale pensait que le territoire ne pouvait occuper que 200 pionniers ,qui prêchaient dans des régions isolées plutôt qu’avec les congrégations .	Gɔ́ na ɔ ,alaxɔ wá gbeta ɔ kɔn ɖɔ gbexosin - alijitɔ́ 200 mɔ̌ jɛn sixu w’azɔ̌ ,bɔ ye mɛ enɛ lɛ ɖò azɔ̌ wà wɛ ɖò fí e ɖò zɔ lɛ é bo nɔ wà xá agun lɛ ǎ .
Cet objectif pouvait facilement être atteint si les proclamateurs consacraient au ministère 15 heures par mois ,et les pionniers 110 .	É lɛ́vɔ ɖɔ ɖɔ nú wɛnjlatɔ́ lɛ zán ganxixo 15 ɖò sinsɛnzɔ́ ɔ mɛ bɔ gbexosin - alijitɔ́ lɛ zán ganxixo 110 ɔ ,è hɛn ɔ ,è na kpé ganmɛ enɛ ɔ wu .
L’Informateur a aussi publié Nous avons besoin d’une armée de 1 000 pionniers .	L’Informateur lɛ́vɔ nyì gbehwan yɔyɔ̌ elɔ sɛ́dó mɛ Mǐ ɖó hudo ahwangɔnu gbexosin - alijitɔ́ 1 000 tɔn .
Même si ,à l’époque ,je n’avais que 13 ans ,c’était ce que je voulais faire je voulais être pionnière .	É ɖɔ Xwè 13 jɛn un ɖó hwenɛnu có ,nǔ e un jló na wà é nɛ un jló na nyí gbexosin - alijitɔ́ .
Sœur Ellis a atteint son objectif en juillet 1940 ,à 15 ans .	É kpé nǔ enɛ e gbé nya wɛ é ɖè é wu ɖò Juillet 1940 ,hwenu e é ɖó xwè 15 é .
En juin 1940 ,à l’âge de 17 ans ,il a parcouru 105 kilomètres à vélo jusqu’à Scarborough pour rejoindre son affectation de pionnier .	Ðò Juin 1940 hwenu e é ɖó xwè 17 é ɔ ,é kun kɛkɛ afɔsɔ́kún nú kilomɛtlu 105 bo yì Scarborough ,bo na dó bɛ́ gbexosin - alijitɔ́zɔ́ tɔn yɔyɔ̌ ɔ .
Jim Carr ,qui en 1938 était serviteur de zone surveillant de circonscription ,a suivi le conseil de fonder des maisons de pionniers dans les grandes villes .	Jim Carr e ɖò nukúnkpénuwutɔ́ lɛdo tɔn zɔ́ wà wɛ ɖò 1938 é xwedó wěɖexámɛ e ɖɔ ɖɔ è ni sɔnǔ nú gbexosin - alijitɔ́ lɛ sín xwé dó toxo lɛ mɛ é .
Tant les proclamateurs que les pionniers ont répondu à l’l’objectif du million d’heures en 1938 a été atteint .	Wɛnjlatɔ́ lɛ kpo gbexosin - alijitɔ́ lɛ kpo bǐ wɛ sɔ ylɔ̌ ɔ ,bo kpé ganxixo livi ɖokpo ɔ wu ɖò 1938 .
Ces dix dernières années ,on a enregistré de nouveaux maximums ,celui d’octobre 2015 ayant été de 13 224 .	Ðò xwè wǒ e wá yì lɛ é mɛ ɔ ,gbexosin - alijitɔ́ lɛ lɛ́vɔ jɛji azɔn mɔkpan ,kaka bo nyí 13 224 ɖò Octobre 2015 .
La biographie de sœur Padgett a été publiée dans notre numéro du 1octobre 1995 ,p .	Tan gbɛzán tɔn Nɔví nyɔnu Padgett tɔn ɖò Atɔxwɛ Flansegbe 1Octobre 1995 tɔn mɛ ,wex .
Watch Tower Bible and Tract Society of Pennsylvania	Watch Tower Bible and Tract Society of Pennsylvania
Les 10 proclamateurs sourds de la ville ont eu le plaisir d’accueillir 62 personnes au Mémorial en 2015 .	Xomɛ hun wɛnjlatɔ́ tokunɔ 10 e ɖò toxo ɔ mɛ lɛ é ɖɔ mɛ 62 wá Flǐn sín tɛnmɛ ɖò 2015
ASSISTANTS AU MÉMORIAL 2015	MƐ NABI E WÁ FLǏN É 2015
Que nous enseignent les exemples de Jéhovah ,de Jésus et de l’apôtre Paul à propos des encouragements	Etɛ kpɔ́ndéwú Jehovah ,Jezu ,kpo mɛsɛ́dó Pɔlu kpo tɔn ka kplɔ́n mǐ dó akɔnkpinkpan nina mɛ wu
Et ils peuvent avoir des mots très blessants ,dit Cristina ,18 ans .	Xógbe e ye nɔ zán lɛ é nɔ d’akpà ayi ce wu tawun ,wɛ Cristina e ɖó xwè 18 é ɖɔ .
Puisque nous servons aux côtés de nos frères et sœurs ,nous avons sans nul doute des occasions de leur adresser une parole encourageante lire Ecclésiaste .	Xà Nùnywɛtɔ́xó .
T’es - ​ tu montré découragé au jour de la détresse demande Proverbes 2410 .	Nùnywɛxó 2410 ɖɔ Enyi kanmɛ gbɔjɔ we adǎngbomɛzángbe hǔn ,hlɔnhlɔn hwedo we tawun nɛ .
a Quels exemples bibliques montrent que donner des encouragements est important pour Jéhovah	a Kpɔ́ndéwú Biblu tɔn tɛ lɛ ka xlɛ́ ɖɔ akɔnkpinkpan nina mɛ ɖò taji nú Jehovah
L’apôtre Paul .	Mɛsɛ́dó Pɔlu .
Actes dé Après que le tumulte se fut calmé ,Paul fit venir les disciples ,et quand il les eut encouragés et leur eut dit adieu ,il sortit pour se rendre en Macédoine .	Mɛsɛ́dó ɖɔ jí Ee zingidi ɔ wá xwɛ ɔ ,Pɔlu ylɔ ye mɛ e ɖi nǔ nú Jezu lɛ kplé ,bo dó wusyɛn lanmɛ nú ye ,bo ɖɔ nú ye ɖɔ emi na yì bo wá ,lobo ɖidó Masedwani .
Quand pouvons - ​ nous encourager les autres	Etɛwu mǐ ma ka na gɔn akɔnkpinkpan na mɛ ɖevo lɛ gbeɖé ǎ
paragraphe 1 Certains prénoms ont été changés .	akpáxwé 1 È ɖyɔ nyikɔ ɖé lɛ .
Comment les conseils de la Parole de Dieu nous aident - ​ ils à préserver la pureté ,la paix et l’unité	Nɛ̌ wěɖexámɛ e ɖò Xó Mawu Tɔn mɛ é ka d’alɔ mǐ bɔ mǐ na nɔ mimɛ̌ jí ,fífá mɛ ,bo lɛ́ nɔ bǔ gbɔn
De Genèse à Révélation ,on retrouve le thèla justification de la souveraineté de Jéhovah et l’accomplissement de son dessein pour la terre au moyen de son Royaume dirigé par Christ ,la semence promise lire Genèse 315 Matthieu 610 Révélation 1115 .	Sín Bǐbɛ̌mɛ kaka yì Nǔɖexlɛ́mɛ ɔ ,xota taji Biblu tɔn ɔ tɔ́n tawun ,é wɛ nyí ɖɔ è na ɖexlɛ́ ɖɔ Jehovah wɛ nyí Nǔbǐwukpétɔ́ bɔ linlin e é ɖó nú ayikúngban ɔ é na jɛ jlɔ́ gbɔn Axɔsuɖuto tɔn e ɖò kúnkan e sín akpá è dó é Klisu glɔ é gblamɛ . Xà Bǐbɛ̌mɛ 315 ɖò Traduction du monde nouveau mɛ Matie 610 Nǔɖexlɛ́mɛ 1115 .
La rubrique Questions des lecteurs de notre numéro du 15 novembre 2014 expliquait un changement dans la façon dont les anciens et les assistants ministériels sont nommés .	Nǔ E Nǔxatɔ́ lɛ Kanbyɔ lɛ É e ɖò Atɔxwɛ 15 Novembre 2014 tɔn mɛ é tinmɛ huzuhuzu e è bló dó lee è na nɔ ɖè mɛxo agun tɔn lɛ kpo devizɔwatɔ́ sinsɛnzɔ́wiwa tɔn lɛ kpo gbɔn é wu é .
En accord avec ce modèle ,depuis le 1septembre 2014 ,les anciens et les assistants ministériels sont nommés par le surveillant de circonscription .	Sɔgbe kpo kpɔ́ndéwú enɛ kpo ɔ ,sín 1Septembre 2014 ɔ ,nukúnkpénuwutɔ́ lɛdo tɔn lɛ nɔ ɖè mɛxo agun tɔn lɛ kpo devizɔwatɔ́ sinsɛnzɔ́wiwa tɔn lɛ kpo .
Pour régler les problèmes et les conflits graves ,nous devons bien sûr appliquer les conseils de Jésus lire Matthieu .	Xà Matie .
Quel bonheur d’adorer Jéhovah dans l’unité	É sù nukún mǐtɔn mɛ ɖɔ è jɔwu mǐ bɔ mǐ nɔ sɛ̀n Jehovah ɖò bǔ
paragraphe 15 Pour en savoir plus sur les situations où un chrétien pourrait décider de poursuivre un frère en justice ,voir Gardez - ​ vous dans l’amour de Dieu ,p . 223 ,note .	akpáxwé 15 Nú a na ɖó mɔjɛmɛ dó ninɔmɛ ɖěɖee mɛ Klisanwun ɖé sixu ylɔ hwɛ Klisanwun ɖevo é wu hǔn ,kpɔ́n Mi Hɛn Miɖée Ðò Wanyiyi Mawu Tɔn Mɛ ,wex .223 ,tinmɛ e ɖò dò é .
Mais à titre d’exemple ,réfléchis à la possibilité suivante .	Amɔ̌ ,bo na dó na nùjlɛdonǔwu ɖé ɔ ,kpɔ́n lee nǔ lɛ sixu ko jɛ gbɔn vlafo é .
Le problème entre Évodie et Syntyche aurait pu nuire à la paix de toute la congrégation .	Tagba e tíìn ɖò Evodíi kpo Sɛntici kpo tɛntin é sixu dɔn kínklán wá agun ɔ bǐ mɛ bɔ fífá sɔ́ na ɖ’emɛ ǎ .
Il peut être dévastateur d’être maltraité à cause de son origine ethnique ,de sa couleur de peau ou d’une autre différence physique .	Enyi è wà nǔ agɔ xá mǐ ɖó akɔ e mǐ nyí é ,sinmɛ e agbaza mǐtɔn ɖó é ,alǒ ɖó vogbingbɔn e ɖò nukún jí é ɖevo wu ɔ ,é sixu vɛ́ nú mǐ tawun .
lire Proverbes 1632 Ecclésiaste 79 .	Xà Nùnywɛxó 1632 Nùnywɛtɔ́xó 79 .
a Comment Jéhovah dirige - ​ t - ​ il la partie terrestre de son organisation	a Nɛ̌ Jehovah ka ɖò ali xlɛ́ tutoblonunu tɔn sín akpáxwé ayikúngban jí tɔn ɔ wɛ gbɔn
Depuis 1919 ,le Christ glorifié se sert de cet esclave pour aider ses disciples à comprendre la Parole de Dieu et à s’y conformer .	Sín 1919 wɛ Jezu Klisu e ɖò axɔsu ɖu wɛ dìn é ko ɖò deví enɛ ɔ zán wɛ ,bo na dó d’alɔ ahwanvu tɔn lɛ bonu ye na mɔ nukúnnú jɛ Xó Mawu Tɔn ɔ mɛ ,lobo xwedó alixlɛ́mɛ tɔn lɛ .
Voyons d’autres façons de montrer notre fidélité à Dieu .	Kpɔ́n ali ɖevo e nu mǐ sixu nɔ gbeji nú Mawu ɖè lɛ é .
Certes ,c’est un choix personnel ,mais souvenons - ​ nous que Dieu nous tient pour responsables de nos choix lire Romains 1412 .	Nugbǒ wɛ ɖɔ mǐɖesu wɛ na wá gbeta ɖé kɔn ɖò ninɔmɛ enɛ ɔ mɛ ,amɔ̌ ,mǐ ɖó na hɛn dó ayi mɛ ɖɔ mǐ na ɖó gbeta e kɔn mǐ nɔ wá lɛ é sín gbè nú Mawu .Xà Hlɔmanu lɛ 1412 .
Le Psaume 136 contient à 26 son amour fidèle est pour des temps indéfinis .	Azɔn 26 wɛ mǐ mɔ xógbe hanyíyí tɔn ɖó xomɛnyínyɔ́ tɔn ɖò te kaka sɔyi ɔ ɖò Ðɛhan 136gɔ́ ɔ mɛ .
J’ai appris à devenir toutes choses pour des gens de toutes sortes	Tan Gbɛzán TɔUn Sɔ́ Nyɛɖée Dó Bló Nǔ Bǐ nú Mɛ Bǐ
C’est par faveur imméritée que tu as été libéré	È Tún Kàn nú Mi Gbɔn Fɛ́nú Gblamɛ
Penser à l’esprit signifie vie et paix	Ayi Sísɔ́ Ðó Gbigbɔ ɔ Jí Nɔ Na Gbɛ̀ kpo Fífá kpo Mɛ
Les chapitres 6 et 8 de Romains contiennent des informations essentielles pour notre vie de chrétiens .	Ðò Hlɔmanu lɛ wemata 6 kpo 8 kpo mɛ ɔ ,mǐ mɔ nǔ taji e kúnkplá Klisanwun gbɛ̀ zinzan mǐtɔn é ɖé lɛ .
Vous en souvenez - ​ vous	A Ka Flín À
Rejette toute ton inquiétude sur Jéhovah	Zlɔ̌n Linkpɔ́n Towe lɛ Bǐ Ðó Jehovah Jí
Jéhovah récompense ceux qui le cherchent réellement	Jehovah Nɔ Na Ajɔ Mɛ E Nɔ Ba ɛ Nugbǒ Nugbǒ lɛ É
la voie de la sagesse	XomɛfífáAli Nùnywɛ Tɔn
Index des sujets traités dans La Tour de Garde en 2016	Alɔdlɛndonǔ Xota Lɛ Tɔn Nú Atɔxwɛ 2016 Tɔn Lɛ
Par Denton Hopkinson	Mɛ E Tɔn Wɛ É Denton Hopkinson
C’est la menace que mon père a lancée à ma mère en 1941 .	Tɔ́ ce wɛ gblɔ́n adǎn enɛ nú nɔ ce ɖò 1941 .
Je n’avais que huit ans à l’époque .	Xwè tantɔn ɖó wɛ jɛn un ɖè hwenɛnu .
Je me suis fait baptiser à Blackpool ,en Angleterre ,en 1943 . J’avais dix ans .	Un bló baptɛm ɖò 1943 ,ɖò Blackpool ,Angleterre ,hwenu e un ɖó xwè wǒ é .
À 14 ans ,je voulais devenir pionnier .	Un jló na nyí gbexosin - alijitɔ́ hwenu e un ɖò xwè 14 ɖó wɛ é .
C’est ce que j’ai fait .	Nǔ e un wà é nɛ .
Je n’avais que 17 ans ,mais on nous a confié ,à mon compagnon et à moi ,la responsabilité de diriger les réunions parce qu’il y avait peu de frères capables dans la congrégation .	Xwè ce sɔ́ hú 17 ǎ có ,è ɖɔ nú nyì kpo azɔ̌gbɛ́ ce kpo ɖɔ mǐ ni nɔ kpé nukún dó kplé lɛ wu ,ɖó nɔví sunnu e jɛxa lɛ é nabi ɖé ɖò agun yɔyɔ̌ ɔ mɛ ǎ .
Campagne d’invitation à un discours public à Rochester État de New York ,1953 .	Nyì kpo mɛ ɖevo lɛ kpo ɖò mɛ lɛ ylɔ wɛ nú xóɖiɖɔ agbawungba tɔn ɖé ɖò Rochester ,New York ,1953
En 1951 ,j’ai rempli une demande pour suivre les cours de l’École biblique de Guiléad .	Ðò 1951 ɔ ,un dó alɔ wema mɛ bo na yì Wemaxɔmɛ Biblu Kpinkplɔn Watchtower Galadi Tɔn .
Mais en décembre 1952 ,j’ai été appelé au service militaire .	Amɔ̌ ,ɖò Décembre 1952 ɔ ,è ylɔ mì bo ɖɔ nyì ni wá wà ahwanzɔ́ .
C’est ainsi qu’en juillet 1953 ,je me suis retrouvé à bord du Georgic ,en direction de New York .	Ðò Juillet 1953 ɔ ,un dó batóo e nɔ nyí Georgic é ,bo tunta New York .
Puis ,nous avons entrepris un voyage en bateau qui nous a fait passer par Rotterdam ,la Méditerranée ,le canal de Suez ,l’océan Indien ,la Malaisie et Hong Kong — un voyage de 47 jours en mer	Mǐ nɔte nú sun gègě cobɔ wema e na na acɛ mǐ bonu mǐ na yì togudo é wá sɔgbe enɛ gudo ɔ ,mǐ dó batóo ɖidó Philippines ,bo gbɔn Rotterdam ,Xù Mɛditɛlanɛ́ɛ Tɔn ,Canal de Suez ,Océan Indien ,Malaisie kpo Hong Kong kpo azǎn 47 wɛ mǐ bló ɖò xù jí
Nous avons finalement atteint Manille le 19 novembre 1954 .	Mǐ wá wá Manille ɖò 19 Novembre 1954 .
