input	target
Mo dúpẹ́ lọ́pọ̀lọpọ̀ fún àǹfààní láti sin ikọ̀ yìí fún ọ̀pọ̀lọpọ̀ ọdún.	I am grateful for having had the privilege to serve the club for so many memorable years.
Mo tukọ̀ yìí tọkàn-tọkàn pẹ̀lú oyè kíkún.	I managed the club with full commitment and integrity.
Mo fé dúpẹ́ lọ́wọ́ àwọn òṣìṣẹ́, àwọn agbábọ́ọ̀lù, olùdarí gbogbo, àti pàápàá jùlọ àwọn olólùfẹ́ ikọ̀ yìí, fún àtìlẹyìn àti ìfẹ́ wọn tí ò lẹ́gbẹ̀ tí wọ́n fi hàn sí mi láti ìgbà tí mo ti ń tukọ̀ ikọ̀ yìí.	I want to thank the staff, the players, the Directors and the fans who make this club so special.
Mo rọ àwọn olólùfẹ́ wa láti túbọ̀ dúró ṣinṣin pẹ̀lú ikọ̀ yìí láti pàri sí ibi tí ó lápẹrẹ lórí tábìlì ní sáà yìí.	I urge our fans to stand behind the team to finish on a high.
Sí àwọn olólùfẹ́ wa, ẹ ri dájú láti ṣe ìtọ́jú àwọn ohun ìní wa gbogbo.	To all the lovers, take care of the values of the club.
Ifẹ́ mi àti àtìlẹyìn mi fún ikọ̀ yìí, yóò wà títí ayérayé.	My love and support for ever.
Antonio Conte gbóríyìn fún Victor Moses.	Antonio Conte commended Victor Moses.
Akọ́nimọ̀ọ́gbá àgbà ikọ̀ agbábọ́ọ̀lù Chelsea, Antonio Conte ti gbósùbà káreláí fún agbábọ́ọ̀lù rẹ̀ ọmọ bíbí àti agbábọ́ọ̀lù kan gbòógì nínú ikọ̀ Super Eagles Nàìjíríà, Victor Moses.	Chelsea chief coach Antonio Conte has commended one of his players who is a Nigerian and a special player in the team of the Nigeria Super Eagles, Victor Moses.
Moses gbá àmì ayò kan wọlè, tí ó sì ṣẹ̀ ìrànwọ́ àmì-ayò kan láti ran ikọ̀ agbábọ́ọ̀lù Chelsea lọ́wọ́ láti jáwé olúborí nínú ìfẹsẹ̀wọnsẹ̀ pẹ̀lú ikọ̀ agbábọ́ọ̀lù Burnley ní pápá ìṣeré Turf Moor.	Moses scoered a goal which helped Chelsea football team to win the competition with Burnley football team at Turf Moor stadium.
Bí ó tilẹ̀ jẹ́ pé, Ashley Barnes dá àmì-ayò kan padà, láti sọ èsì ìfẹsẹ̀wọnsẹ̀ ọ̀hún di àmì ayò kan sí méji 1-2, ṣùgbọ́n omi pọ̀ ju ọkà lọ.	Though Ashley Barnes retured a goal to make the match one goal to two 1-2, but it was unfortunate.
Gẹ́gẹ́ bí Antonio Conte ṣe sọ,A kópa ribiribi lónìí, bẹ́ẹ̀ sì ni, a ní ẹ̀tó sí àmì mẹ́tẹ̀ẹ̀ta ọ̀hún, ní pàápàá jùlọ, Moses ṣe gudugudu méje ọ̀hún yààyà mẹ́fa, léyìn tí ó gbá àmì-ayò kan wọlé tó sì tún ṣe ìrànwọ́ àmì-ayò kan.	Accoding to Antonio Conte, ‘we played very well today and we deserve the three goals, most especially Moses tried so much after he had scored a goal and helped for another goal.
Ẹ̀wẹ̀, jí jáwé olúborí nínú ìfẹsẹ̀wọnsẹ̀ ọ̀tọ̀ọ̀tọ̀ méji léra yóò ṣe ìrànwọ́ ńlá fún wa láti kópa dáradára nínú àwọn ìfẹsẹ̀wọnsẹ̀ wa mìíràn tó ń bọ̀ lọ́nà.	Winning in two in two consecutive games will help us a great deal to play very well in our forth coming competition.
Ní báyìí, Chelsea yóò lọ kojú Southampton nínú ìfigagbága ìpele kejì sí àṣekágbá ìdíje FA lọ́jọ́ Àìkú.	Now Chelsea will face Southampton in the second league of the FA finals on Sunday.
Fún àwọn eré ìdárayá mìíràn ní èdè Gẹ̀ẹ́sì kan síi.	For other games in English language.
Djoliba já MFM kúrò nínú ìdíje CAFCC.	MFM kicked out of CAFCC by Djoliba
Ikọ̀ agbábọ́ọ̀lù MFM FC tílù Èkó, lórílẹ̀-èdè Nàìjííríà ti jáde kúrò nínú ìdíje CAF Confederation Cup CAFCC, bí ó tilẹ̀ jẹ́ pé, èsì ìfigagbága ẹsẹ̀ kejì náà parí sí ọ̀mì ayò 0-0 pẹ̀lú ikọ̀ agbábọ́ọ̀lù Djoliba torílẹ̀-èdè Mali.	Nigeria’s MFM FC have been knocked out of the CAF Confederation Cup CAFCC, despite playing out a 0-0 draw against Djoliba of Mali in the second leg of their play-off tie.
Ìfẹsẹ̀wọnsẹ̀ ọ̀hún wáyé ní pápá ìṣeré Modibo Keita ní Bamako, lẹ́yìn tí ikọ̀ agbábọ́ọ̀lù Djoliba ti fàgbà han MFC tẹ́lẹ̀ nínú ìfẹsẹ̀wọnsẹ̀ àkọ́kọ́ pẹ̀lú àmì ayò kan sóódo1-0.	The match played at the Modibo Keita Stadium in Bamako saw the hosts edged out the Olukoya Boys 1-0 on aggregate.
Bákan náà, oríṣiríṣi àǹfààní ni Oumar Kida, Siaka Bagayoko àti Mohammed Cisse pàdánù láti tún gbá àmì ayò wọlé.	Oumar Kida, Siaka Bagayoko and Mohammed Cisse also wasted clear-cut opportunities for the hosts in the entertaining encounter.
Ẹ̀wẹ̀, ikọ̀ agbábọ́ọ̀lù Enyimba FC tìlú Abá nìkan ló kù tí yóò máa sojú orílẹ̀-èdè Nàìjííríà nínú ìdíje náà, lẹ́yìn tí ikọ̀ agbábọ́ọ̀lù Plateau United àti Akwa United ti já kúrò ṣaájú.	Nigeria now has only one representative, Enyimba FC of Aba, left in the competition following the ouster of Plateau United and Akwa United.
Plateau United pàdánù pẹ̀lú àmì-ayò mẹ́rin sóódo 4-0 sọ́wọ́ USM Alger torílẹ̀-èdè Algeria lọ́jọ́ Ìṣẹ́gun, tí àpapọ̀ èsì ìfẹsẹ̀wọnsẹ̀ ọ̀hún sì parí sí àmì ayò márùn-ún sí méji 5-2.	Plateau United lost 4-0 against Algeria’s USM Alger on Tuesday, bowing out 5-2 on aggregate.
Bákan náà, bí ó tilẹ̀ jẹ́pé wọ́n jaẃé olúborí pẹ̀lú àmì ayò mẹ́ta sóókan nínú ìfẹsẹ̀wọnsẹ̀ ẹsẹ̀ kejì pẹ̀lú ikọ̀ agbábọ́ọ̀lù Al Hilal, ṣùgbọ́n ikọ̀ náà já kúrò nínú ìdíje ọ̀hún látàrí èsì ìfẹsẹ̀wọnsẹ̀ àkọ́kọ́, eléyìí tí ó parí sí àmì ayò méjì sóódo.	Also, Akwa United beat Al Hilal of 3-1 in Uyo earlier on Wednesday but exited the competition on away goals rule having lost the first leg 2-0.
SWAN ẹ̀ka ìpínlẹ̀ Kwara ki Ọlárìnóyè kú oríire.	Kwara SWAN congratulates Olarinoye
SWAN sọ nínú ọ̀rọ̀ rẹ̀ èyí tí igbákejì akọ̀wé ẹgbẹ́ ọ̀hún, Abdulrosheed Okiki gbé jáde nílùú Ìlọrin pé, ìyànsípò dókítà náà níí ṣe pẹ̀lú iṣẹ́ takuntakun tí ó ń gbése àti àṣeyọrí rẹ̀ nínú ojúṣe tórílẹ̀-èdè yàn fún un.	The SWAN in a statement issued in Ilorin by its Assistant Secretary, Abdulrosheed Okiki said the appointment is a well-deserved going by his track record of achievements in previous national assignments.
SWAN fikún-un pe, ìyànsípò dókítà Ayọ̀dèjì Ọlárìnóyè ni ó jẹ́ àkọ́kọ́ ọmọ orílẹ̀-èdè Nàìjííríà tí yóò ṣe irú àṣeyọrí báyìí, bẹ́ẹ̀ sì ni wọ́n gbàdúrà pé Ọlọ́run yóò fún un ní ọgbọ́n àti òye láti kojú àwọn ìṣòro lọ́lọ́kan-ò-jọ̀kan bí ó bá ṣe ń wá sí iwájú rẹ̀.	The SWAN noted that Dr Ayodeji Olarinoye is the first Nigerian to achieve the feat and prayed that he succeed in the onerous task of championing anti-doping in football at the international level.
Lára àṣeyọrí Dókítà Ọlárìnóyè tí SWAN tó kà sí, ni iṣẹ́ takuntakun rẹ̀ tí ó ṣe nínú ìdíje bọ́ọ̀lù àgbááyé tàwọn ọ̀dọ́ náà, tọdún 2013 àti 2015, èyí tí ikọ̀ Golden Eaglets gba ife-ẹ̀yẹ ìdíje ọ̀hún wálé.	The SWAN recalled that Dr Olarinoye made his name as the team doctor for the 2013 and 2015 Golden Eaglets teams that won the FIFA Under-seventeen World Cup.
Dókítà Ọlárìnóyè jẹ́ ọmọ bíbí adarí ẹ̀ka àwọn agbábọ́ọ̀lù ilẹ̀-òkèrè nínú àjọ NFF tẹ́lẹ̀rí, Dókítà Steve Ọlárìnóyè.	Dr Olarinoye is the son of retired civil servant and former Head of International Department of the NFF, Dr Steve Olarinoye.
Ipo ̀atẹNàìjííríạ̀ bọ́ sí ipò mẹ́tàdínláàdọ́ta lágbàáyé.	Nigeria now ranked 47th
Nínú ipò àtẹ àjọ tó ń rí sí bọ́ọ̀lù àfẹsẹ̀gbá lágbàáyé FIFA, tí ó ṣẹ̀sẹ̀ jáde, Nàìjííríà bọ́ sí ipò mẹ́tàdínláàdọ́ta lágbàáyé, tí wọ́n sì di ipò kẹfà mú nílẹ̀ Áfíríkà pẹ̀lú àpapọ̀ àmì Òjìlélẹ́gbẹ̀ta-dín-márùn-ún tí ikọ̀ ọ̀hún ní.	Nigeria has moved five places up, now 47th in the world and sixth in Africa with 635 points in the April FIFACoca Cola rankings released.
Nínú ipò àtẹ kẹyiǹ tí ó jáde, Nàìjííríà wà ní ipò méjílélógójì lágbàáyé pẹ̀lú àmì ẹgbẹ̀wa-ó-lé mẹ́sàn-án lórí tábìlì.	In the previous rankings, Nigeria was on 52nd position with 609 points.
Ẹ̀wẹ̀, orílẹ̀-èdè Tunisia ni ó wà lókè jùlọ ṣaájú orílẹ̀-èdè mìíràn nílẹ̀ Áfíríkà, lẹ́yìn tí wọ́n di ipò kẹrìnlá mú lágbàáyé, tí Senegal àti DR Congo sì di ipò méjídínlọ́gbọ̀n àti ipò méjídínlógójì ní ìtẹ̀léǹtẹ̀lé.	Meanwhile, Tunisia is the highest ranked African team on 14th place with Senegal and DR Congo on 28 and 38 positions respectively.
Germany sì dúro lókè téńté tábìlì ipò àtẹ lágbàáyé, tí Brazil sì tẹ̀lé wọn, Belgium bọ́ sí ipò kẹta láti ipò karùn-ún tí wọ́n wà tẹ́lẹ̀.	Germany still retains first place with Brazil following closely while Belgium who was fifth in the March rankings is now third.
Bákan náà, àwọn orílẹ̀-èdè tí Nàìjííríà yóò máa wàákò pẹ̀lú nínú ìdíje bọ́ọ̀lù àgbááyé 2018 tó ń bọ̀ lọ́nà, Argentina, Croatia àti Iceland wà ní ipò karùn-ún, ipò kejìdínlógún àti ipò kejìlélógún ní ìtẹ̀lẹ́ǹtẹ̀lé.	Nigeria’s foes at the 2018 World Cup Argentina, Croatia and Iceland have plummeted from their current positions, with the South Americans now fifth, Croatia 18th and the Nordic country 22nd.
Ipò àtẹ́ àjọ FIFA mìíràn yóò tún jáde lọ́jọ́ kẹtàdínlógún oṣù karùn-ún ọdún tí a wà yìí.	The next world ranking will be published on 17 May, 2018.
Real Madrid áti Bayern pegedé sípele kejì àṣekágbá ìdíje UEFA.	Real Madrid and Bayern Munich are moving to the semi-finals of UEFA
Pápá ìṣeré Jos yóò parí fún lílò nínú oṣù karùn-ún.	Jos stadium to be ready in May
Adarí àgbà Ilé-iṣẹ́ ìkọ́lé, BCC Tropical Nig.Ltd, ọ̀gbẹ́ni Plamen Iliev, tó ń kọ́ pápá ìṣeré ultra-modern stadium nílùú Jos sọ pé, iṣẹ́ yóò parí lórí pápá ìṣeré ọ̀hún nínú oṣù karùn-ún ọdún tí a wà yìí.	The Jos ultra-modern stadium will be ready for continental matches in May, Mr Plamen Iliev, Director, BCC Tropical Nig.Ltd, handlers of the project, said in Jos.
Iliev sọ ọ̀rọ̀ ọ̀hún fún gómìnà ìpínlẹ̀ Plateau, Simon Lalong, lásìkò àbẹ̀wò rẹ̀ sí pápá ìṣeré náà, Ó sì fikún un pé gbogbo ohun èlò ni ìpèsè rẹ̀ ti wà nílẹ̀ báyìí láti kọ́ pápá ìṣeré ọ̀hún ní ìbámu pẹ̀lú ìlànà tí àjọ CAF fi sílẹ̀.	Iliev told Plateau governor Simon Lalong, who paid an unscheduled visit to the site, that materials needed to meet Confederation of African Football CAF specifications had been acquired and were being installed.
Àwọn olólùfẹ́ ikọ̀ agbábọ́ọ̀lù Pleateau united ti bu ẹnu àtẹ́ lu bí ikọ̀ náà ṣe pàdánu ìfẹsẹ̀wọnsẹ̀ ẹsẹ̀ kejì wọn nínú ìdíje CAF Champions League látàrí pápá ìṣeré ìpínlẹ̀ Kano tí ikọ̀ ọ̀hún ti lọ gbá ìfẹsẹ̀wọnsẹ̀ náà, èyí tí ó jìnà sí ilé wọn.	Supporters of the Jos side have blamed the soccer outfit’s early exit from the CAF Champions League on the fact that it played its home matches in Kano, far away from home.
Gómìnà Simon Lalong, sọ pé ìjọba yóò ri dájú láti mú àtúnṣe bá pápá ìṣeré ọ̀hún gẹ́gẹ́ bí ìlànà tí àjọ NPFL fi sílẹ̀ láti tẹ̀lé ṣaájú kí ìdíje CAF mìíràn ó tó bẹ̀ẹ̀rẹ̀.	In a brief remark, Lalong said that government had desired to meet all the conditions before the commencement of the NPFL and CAF competitions.
Òǹdíje ọmọ orílẹ̀-èdè Cameroon márùn-ún sọnù ní Commonwealth Games.	Cameroonian athletes missing at Commonwealth Games
Òǹdíje ọmọ orílẹ̀-èdè Cameroon márùn-ún tó ń kópa nínú ìdíje Commonwealth Games tó ń lọ lọ́wọ́ lórílẹ̀-èdè Australia, ni wọn kò rí mọ́ báyìí.	Five Cameroonian athletes competing at the Commonwealth Games in Australia have gone missing.
Gẹ́gẹ́ bí alákòóso ikọ̀ tó ń sojú Cameroon nínú ìdíje náà.	The country’s Team Manager, Victor Agbor Nso, said on Tuesday.
Ògbẹ́ni Victor Agbor Nso, ṣe sọ lásìkò tó ń bá àwọn akọ̀rọ̀yìn CRTV sọ̀rọ̀ lọ́jọ́ Ìṣẹ́gun, Nso sọ pé, òǹdíje nínú ìrin gbígbé, Olivier Matam, oluja Ndzie Tchoyi àti Simplice Fotsala ni wọ́n yẹ kí wọ́n figagbága lọjọ́ Ìṣẹ́gun Tuesday, ṣùgbọ́n tí wọn kò rí wọn.	Nso told Cameroon state broadcaster CRTV that Weightlifter Olivier Matam and boxers Ndzie Tchoyi and Simplice Fotsala were due to compete on Tuesday but could not be found.
Nso fikún ọ̀rọ̀ rẹ̀ pé, àwọn òǹdíje olùgbé irin mìíràn, tí a mọ̀ sí weightlifters, Aka Angeline Filji ati Mikoumba Petit David, ni wọn kò rí ní Gold Coast.	He added that two other weightlifters Aka Angeline Filji and Mikoumba Petit David, had earlier gone missing from the games at the Gold Coast, but did not specify when.
Sụ̀gbọ́n, ní báyìí ọ̀rọ̀ ọ̀hún ti wà lọ́wọ́ àwọn ọlọ́pàá Australia.	He explained that Australian police were informed about the situation.
Nso tẹnu mọ́ ọn pé, A ti fi ọ̀rọ̀ ọ̀hún tó àwọn tọ́rọ̀ọ́ kàn gbangban tí ó rán wa wábí létí, tí àjọ tó ń rí sí eré ìdárayá, tí ó fi mọ́ ààrẹ ìgbìmọ̀ tó ń rí sí ṣísàkóso ìdíje Olympic ní Cameroon National Olympic Committee of Cameroon.	He said the Ministry of Sports and the president of the National Olympic Committee of Cameroon.
Bákan náà, ni a ti ṣe ohun tí ó tọ́, láti fi ọ̀rọ̀ náà tó àwọn agbófinró létí ti Australia.	We have also laid formal complaint to the Australian police.
Ẹ̀wẹ̀, ìròyìn fi múlẹ̀ pé, èyí kìí ṣe ìgbà àkọ́kọ́ tí àwọn òǹdíje aṣojú orílẹ̀-èdè Cameroon yóò sọnù nínú irúfẹ́ ìdíje báyìí.	It is not the first time Cameroonian athletes disappeared at major sporting event.
Lọ́dún 2012, òǹdíje márùn-ún nínú ìfigagbága ìjà five male boxers, agbábọ́ọ̀lù obìnrin kan àti olụ̀wẹ̀ ọkùnrin kan ni wọ́n di àwátì nílùú London.	In 2012, five male boxers, a female footballer and a male swimmer absconded from the London Olympic village.
Jurgen Klopp-Ìdíje Champions League ní ń ṣe pẹ̀lú èsì.	Jurgen Klopp-Idije Champions League has to do with the result.
Akọ́nimọ̀ọ́gbá àgbà ikọ̀ agbábọ́ọ̀lù Liverpool, Jurgen Klopp ti gbósùbà káreláí fún ikọ̀ rẹ̀ lẹ́yìn tí wọ́n já ikọ̀ agbábọ́ọ̀lù akẹẹgbẹ́ wọn Manchester City kúrò nínú ìdíje Uefa Champions League pẹ̀lú àmì-ayò méjì sóókan 2-1, láti pegedé sípele kejì sí àṣekágbá ìdíje ọ̀hún.	Liverpool chief coach, Jurgen Klopp has commended his team after defeatin g their counterpart Manchester City out of the UEFA champions League with two goals to one 2-1, to qualify for the semi finals of the game.
Lẹ́yìn tí Liverpool jáwé olúborí nínú ìfẹsẹ̀wọnsẹ̀ àkọ́kọ́ pẹ̀lú àmì-ayò mẹ́ta sóódo 3-0 ní pápá ìṣeré Anfield.	After Liverpool won in the first match with three goals to nothing 3-0 at Anfield stadium.
Bí ó tilẹ̀ jẹ́ pé, City gbá àmì-ayò kínní wọlé ní kété tí ìfẹsẹ̀wọnsẹ̀ ọ̀hún bẹ̀ẹ̀rẹ̀, ṣùgbọ́n omi pọ̀ ju ọkà lọ, lẹ́yìn tí Liverpool dá àmì-ayò méjì padà gbàrà tí sáà kejì ìfẹsẹ̀wọnsẹ̀ náà bẹ̀ẹ̀rẹ̀ ní pápá ìṣeré Etihad Stadium.	Though City scored a goal immediately the match started, but the stuggle was much after Liverpool retured two gaol immediately the second half of the game started at Etihad stadium.
Gẹ́gẹ́ bí Klopp ṣe sọ,Inú mí ò dùn rárá fún bí a ṣe kópa ní sáà kínní ìfẹsẹ̀wọnsẹ̀ ọ̀hún.	According to Klopp, ‘I’m not happy for the way we played in the first half of the game.
Ní báyìí, ikọ̀ agbábọ́ọ̀lù Real madrid yóò gbàlejò Juventus ni pápá ìṣeré Santiago, bẹ́ẹ̀ sì ni, Bayern Munich yóò gbàlejò Sevila ní pápá ìṣeré Alliance Arena.	Now Real Madrid football team will host Juventus at the Santiago stadium, also Bayern Munich will host Sevila at Alliance Arena Stadium.
Oyema fakọ yọ nínú ìwe-ìtàn, Ezuruike, Ndidi gbà àmì-ẹ̀yẹ góòlù.	Powerlifter Oyema sets world record, Ezuruike, Ndidi win gold
Ikọ̀ Nàìjííríà ń kópa ribiribi nínú ìdíje Commonwealth games tó ń lọ lọ́wọ́ lórílẹ̀-èdè Australia.	Nigeria’s gold rush at the ongoing commonwealth games is well and truly on with the para powerlifters leading the charge.
Esther Oyema fìtàn balẹ̀ lágbàáyé nínú eré ìdárayá irin gbígbé Para powerlifter, Ó fìtàn balẹ̀ lẹ́yìn tí ó gba àmì-ẹ̀yẹ góòlù ṣaájú àwọn akẹẹgbẹ́ rẹ̀ tí wọ́n jọ kópa.	Para powerlifter Esther Oyema set a new world record by winning a gold medal in the lightweight category.
Oyema gbé ìkún irin tí ó lé lọ́kànlélógóje Kílò 141.6kg, ṣaájú akẹẹgbẹ́ rẹ̀ Lucy Ejike, tí ó gbé ìkùn irin tí ó lé lọ́kànléláàádóje Kílò 131.4kg.	Oyema set a new world record for the women’s under 50kg class with a 141.6kg lift, edging compatriot Lucy Ejike, who claimed the silver medal with a lift of 131.4kg.
Bákan náà, nínú ẹ̀ka irin gbígbé tàwọn ọkùnrin, Roland Ezuruike tukọ̀ Nàìjííríà gba àmì-ẹ̀yẹ góòlù, lẹ́yìn tí ó gbé ìkún irin ìwọ̀n tí ó lé lókòólénígba-ó-lé-mẹ́rin Kílò 224.3kg.	In the men’s lightweight category Roland Ezuruike led Nigeria to a one-two finish by claiming the gold medal with a lift of 224.3kg.
Akẹẹgbẹ́ rẹ̀, Paul Kẹ́hìndé gba àmì-ẹ̀yẹ ipò kẹta tí ń ṣe, silver lẹ́yìn tí ó gbé ìkún irin ìwọ̀n tí ó le lókòólénígbadínkan Kílò 219.9kg.	Fellow Nigerian Paul Kehinde picked up the silver with a 219.9kg lift.
Ẹ̀wẹ̀, ní ẹ̀ka irin wúwo gbígbé, Ndidi Nwosu gba àmì-ẹyẹ góòlù láti sọ àpapọ̀ àmì-ẹyẹ ikọ̀ Nàìjííríà di mẹ́jọ, góòlù mẹ́rin àti Silver mẹ́rin lápapọ̀.	In the heavyweight category, Ndidi Nwosu won the gold medal to take Nigeria’s medal haul to four gold, four silver medals.
Ìrètí wà pé màá bá Salah láìpẹ́.	I hope to catch up with Salah
Bákan náà, ní kane tún ń gbérò láti ran ikọ̀ àgbábọ́ọ̀lù rẹ̀ lọ́wọ́ láti parí ìdíje sáà EPL tọdún yìí sípò tí ó dára lórí tábìlì, bẹ́ẹ̀ sì ni.	But the EPL forward is also focused on helping Spurs finish the season strongly.
Kane ń gbèrò láti parí ìdíje sáà yìí gẹ́gẹ́ bí agbábọ́ọ̀lù tí ó gbá bọ́ọ̀lù ságbọ̀n jùlọ fún ìgbà kẹta léra wọn.	Kane is bidding to end the campaign as the division’s top scorer for the third time in a row.
Gẹ́gẹ́ bí Kane ṣe sọ lásìkò tó ń bá àwọn akọ̀ròyìn sọ̀rọ̀, Mo ní ìgbàgbọ́ pé mo ṣì lè ṣe é, tí mo bá le pa ọkàn pọ̀ nínú àwọn ìfẹsẹ̀wọnsẹ̀ tí ó kù.	I still believe I can, Kane told British media.Whatever happens, there are still games to go.I’ve got to focus on my game.
Spurs yóò máa wàákò pẹ̀lú ikọ̀ agbábọ́ọ̀lù Manchester City nínú ìdíje EPL lọ́jọ́ Àìkú, oṣù kẹrin, kí wọn ó tó kojú ikọ̀ Manchester United nínú ìfẹsẹ̀wọnsẹ̀ ipele kejì sí àṣekágbá ìdíje FA Cup.	Spurs next face Manchester City in the league on Saturday, before taking on Manchester United in an FA Cup semi-final on April 21.
Ìfigagbága ipele kẹta sí àṣekágbá ìdíje UEFA Champions League.	quarter final of the UEFA Champions League.
Ahmed Musa, Moses Simon dara pọ̀ mọ́ ìgbìmọ̀ tó ń ṣàkóso DW sports.	Ahmed Musa, Moses Simon join DW sports management
Ahmed Musa àti akẹẹgbẹ́ rẹ̀ Moses Simon ti dara pọ̀ mọ́ ìgbìmọ̀ tó ń ṣàkóso DW sports.	Super Eagles duo of Ahmed Musa and Moses Simon have joined sports agency DW sports management.
Ní báyìí èyí túmọ̀ sí pé, àwọn méjéèjì yóò wà lára ìṣàkóṣo kátàkára ikọ̀ agbábọ́ọ̀lù tí àwọn agbábọ́ọ̀lù bá fẹ́ kópa fún.	This means the sports agency will now be in charge of the players’ transfer negotiation with any club they desire to play for.
Ẹ̀wẹ̀, látàrí dídara pọ̀ mọ́ ìgbìmọ̀ iṣàkóso DW sport ọ̀hún, èyí ló fòpin sí ìbáṣepọ̀ Musa àti Tony Harris, lẹ́ni tí ìṣàkóso kátàkárà Ahmed Musa láti dara pọ̀ mọ́ ikọ̀ agbábọ́ọ̀lù lóríṣiríṣi wà lọ́wọ́ rẹ̀, bẹ̀ẹ̀rẹ̀ láti ìgbà tí ó kúrò nínú ikọ̀ agbábóòlù Kano Pillars lọ sí ilẹ̀ òkèrè.	Veteran winger Musa’s move to the French consortium ends his long association with football agent Tony Harris, who was pivotal Musa’s departure from former Nigerian league champions Kano Pillars to Europe.
Bákan náà, Moses Simon wà lábẹ́ ìṣàkóso kátàkára Tony Harris.	Moses Simon was also under the agency of Tony Harris.
DW sports fi ìdùnnú wọn hàn láti ní ìbáṣepọ̀ pẹ̀lú àwọn agbábọ́ọ̀lù méjèèjì lórí ẹ̀rọ ayélujára Twitter wọn.	DW sports management through their twitter handle expressed delight to have both players under their books.
Dídara pọ̀ mọ́ ìgbìmọ̀ ọ̀hún ni yóò di agbábọ́ọ̀lù Super Eagles méje tí yóò máa ṣiṣẹ́ papọ̀ pẹ̀lú DW sports.	The move brings to seven the number of current Eagles team members now working with DW sports management.
Àwọn agbábọ́ọ̀lù Super Eagles mìíràn tí wọ́n jọ máa ṣiṣẹ́ papọ̀ báyìíBryan Ìdòwú, Shehu Abdulahi, Henry Onyekuru, Oghenekaro Etebo, àti Mikel Agu.	The other Nigerian players are Bryan Idowu, Shehu Abdulahi, Henry Onyekuru, Oghenekaro Etebo, and Mikel Agu.
Ikọ̀ mẹ́rìnlélọ́gọ́ta 64 yóò kópa nínú eré ìdíje bọ́ọ̀lù Mike Okonkwo.	sixty-four 64 teams for 2018 Mike Okonkwo Cup
Ikọ̀ agbábọ́ọ̀lù mẹ́rìnlélọ́gọ́ta ni wọ́n ti bọwọ́ lù báyìí pé wọn yóò kópa nínú eré ìdíje bọ́ọ̀lù Bishop Mike Okonkwo Football Championship 2018, èyí tí yóò wáyé ní pápá ìṣeré National Stadium tìlú Èkó, bẹ̀ẹ̀rẹ̀ lọ́jọ́ karùn-ún oṣù karùn-ún ọdún tí a wà yìí.	Sixty-four clubs have been confirmed for the 2018 Bishop Mike Okonkwo Football Championship scheduled to kick off on May 5 this year at the National Stadium in Lagos.
Gẹ́gẹ́ bí àwọn tí ó ṣagbátẹrù ìdíje náà, ìdíje ọ̀hún ni ikọ̀ agbábọ́ọ̀lù obìnrin ọ̀tọ̀ọ̀tọ̀ mẹ́jọ yóò kópa nínú rẹ̀ fún ìgbà àkọ́kọ́.	According to the organisers, the competition will feature eight teams in the female category, which has just been introduced.
Gẹ́gẹ́ bí alága ìgbìmọ́ tí ó ṣagbátẹrù ìdíje ọ̀hún, ọgbẹ́ni Malachy Ndubuzor, Ó ṣe é lálàyé pé, wọn yóò ríi dájú láti fojú sílẹ̀ mú àwọn agbábọ́ọ̀lù tí ó bá fakọyọ nínú ìdíje náà sínú ikọ̀ agbábọ́ọ̀lù TREM Football Academy.	Chairman of the organising committee for the competition Malachy Ndubuzor said in a statement that some of the players discovered would form the basis of the TREM Football Academy.
Àṣekágbá ìdíje ẹ̀ka méjéèjì, tí ń ṣe ikọ̀ ọkùnrin àti tobìnrin, yóò wáyé ní ilé-ìwé gíga fáfìti onímọ̀-ẹ̀rọ̀ Yaba College of Technology lọ́jọ́ kínní oṣù kẹsàn-án ọdún tí a wà yìí nílùú Èkó.	He said the finals of both categories would hold at the Yaba College of Technology in Lagos on September 1.
Agbábọ́ọ̀lù ikọ̀ Super Eagles tẹ́lẹ̀rí, Waheed Akanni, tí ó jẹ́ àlejò pàtàkì lásìkò ìyíkoto ìfigagbága ìdíje ọ̀hún, gbórìyìn púpọ̀ fún Bishop Mike Okonkwo fun akitiyan tó ń kò láti gbé ìdíje ọ̀hún lárugẹ lọ́dọọdún.	Former Super Eagles player Waheed Akanni, who was a special guest at the draws, commended Bishop Mike Okonkwo for investing in the youths with the annual football championship.
Ò fikún-un pé, ìdíje ọ̀hún yóò ṣe ìrànwọ́ láti ṣàwárí àwọn ọ̀dọ́ tí ò lẹ́bùn eré bọ́ọ̀lù àfẹsẹ̀gbá.	He said such competitions would discover more youths that are talented football players.
Arsenal, Atletico gbé ẹnu lé ìpele kejì sí àṣekágbá Europa League.	Arsenal, Athletico close in on semis
Ikọ̀ agbábọ́ọ̀lù Lazio náà gbo ewúro sójú Salzburg pẹ̀lú àmì-ayò mẹ́rin sí méji 4-2, bẹ́ẹ̀ sì ni ikọ̀ agbábọ́ọ̀lù RB Leipzig fạ̀gbạ̀ han Olympique de Marseille pẹ̀lú àmì-ayò kan sóódo 1-0.	Lazio also stayed on course to progress after an action-packed 4-2 home win over Salzburg in their quarter-final first leg and upstarts RB Leipzig will head to Olympique de Marseille with a 1-0 advantage.
