input	target
A ga - akọwa ya na paragraf nke 10 na 11	Kpɔ́n akpáxwé 10 kpo 11 kpo
Gịnị ka okwu ahụ bụ́ ịtụkwasị uche e kwuru ná Ndị Rom 8 pụtara	Ðò Hlɔmanu lɛ mɛ ɔ ,etɛ ka nyí tinmɛ ayi sísɔ́ ɖó nǔ jí tɔn
Otu ọkà mmụta kwuru banyere ihe e dere ná Ndị Rom 8 5 ,sị Ha na - eme ka uche ha dịrị n’ihe gbasara anụ ahụ́ .	Akɔwé ɖokpo ɖɔ dó xógbe enɛ e ɖò Hlɔmanu lɛ 85 mɛ é wu ɖɔ Ye nɔ sɔ́ linlin yetɔn lɛ ɖó nǔ e kàn agbaza lɛ é jí ,é wɛ nyí ɖɔ ,ye nɔ ɖó jlǒ ɖaxó nú nǔ enɛ lɛ ,ye nɔ ɖɔ xó dó nǔ enɛ lɛ jí hwɛhwɛ ,ye nɔ nya nǔ enɛ lɛ gbé bo nɔ xɔ susu ɖò nǔ enɛ lɛ mɛ .
Ma ,Jizọs na Pọl hà na - aṅụkarị mmanya ,na - ekwukarị gbasara ya ,ya eriekwa ha isi ’	Nǔ e nɔ jló ye bɔ ye nɔ ɖɔ xó d’eji hwɛhwɛ ’ é nɛ à
Ma ,ọ gbanwere ,kwụsị ime omume rụrụ arụ ,malitekwa ime ihe dị Jehova mma . 2 Kọr .	É sɔ́ xwedó hwɛhuhu sín ninɔmɛ e mǐ ɖó é ɖě ǎ ,bo lɛkɔ wá ali jlɔjlɔ ɔ jí . 2 Kɔ .
a Olee ihe Pọl gwara anyị ka anyị tụkwasị uche anyị ’ na ya	a Enyi è ma jló na sɔ́ ayi ɖó hwɛhuhu sín ninɔmɛ e mǐ ɖó é jí ǎ ɔ ,etɛ è ka sixu bló
b Olee ihe ịtụkwasị uche na mmụọ nsọ na - apụtaghị	b Etɛ ayixa mɛtɔn sísɔ́ ɖó gbigbɔ ɔ sín nǔ lɛ jí ’ ma ka nyí ǎ
Gụọ Ọrụ Ndịozi 18 20 ,.	Xà Mɛsɛ́dó ,.
Ndị Rom 8 6 sịrị Ịtụkwasị uche na mmụọ nsọ pụtara ndụ na udo .	Xósin e Hlɔmanu lɛ 86 na é ɖò wɛ Ayixa mɛtɔn .ɖò gbigbɔ ɔ sín nǔ lɛ jí ɔ ,é nɔ kplá mɛ bɔ è nɔ mɔ gbɛ̀ ,bo nɔ mɔ fífá .
Ka anyị chegodị ihe ahụ Pọl kwuru ,nke bụ́ na ịtụkwasị uche na mmụọ nsọ pụtara .udo .	Mi nú mǐ ni lin tamɛ kpɔ́n dó ganjɛwu nina mɛ xó elɔ jí Ayixa mɛtɔn .ɖò gbigbɔ ɔ sín nǔ lɛ jí ɔ ,é nɔ kplá mɛ bɔ è .nɔ mɔ fífá .
Ilu 15 1 kwuru ,sị Azịza dị nro na - eme ka ọnụma laa ,ma okwu ọjọọ na - akpasu iwe .	È sɔ́ gbè fífá dó na xósin mɛ ɔ ,xomɛ nɔ fá è ka kán gbè nú mɛ ɔ ,xomɛsin ɔ ɖě nɔ jɛ ɖě jí . Nùx .151 .
Ilu 27 11 kwuru ,sị Mara ihe ,nwa m ,wee mee ka obi m ṅụrịa ,ka m wee zaa onye na - akwa m emo okwu .	Vǐ ce ,yǐ nùnywɛ ,bonu xomɛ na hun mì enɛ ɔ ,un hɛn ɔ ,un na kɛnu nú mɛ e nɔ ɖò nǔ ce ɖɔ wɛ é . Nùx .2711 .
ZERE MMỤỌ NKE ỤWA . 1 Kọr .	NƆ NYÌ ALƆ NÚ GBIGBƆ E ÐÒ GBƐ̀ ELƆ MƐ Ɔ . 1 Kɔ .
WEPỤTA OGE NA - ATỤGHARỊ UCHE .	NƆ YÌ AGBƆ̌N JÍ BO LIN TAMƐ .
M̀ nwere ike ileghara ihe ọjọọ e mere m anya ka udo dị — Ilu 19 11 .	Un ka sixu myɔ nukún dó agɔ e è jɛ dó mì é ,bonu fífá ni dó sixu tíìn à ​ — Nùx .1911 .
Olee ụdị mmehie Jizọs na - ekwu banyere ya na ndụmọdụ e dere na Matiu 18	Hwɛ alɔkpa tɛ xó ɖɔ wɛ Jezu ka ɖè ɖò wěɖexámɛ e ɖò Matie mɛ é mɛ
Onye Kraịst na - eru uju ga - eji nwayọọ nwayọọ nwetawa onwe ya . wp16.3 ,peeji nke 4 .	Bǐb .232 ,nwt É wá yá ɔ ,aluwɛ ɔ nɔ ɖekpo . w16.05 ,wex .4 .
Ihe Job 28 kwuru gosiri na amamihe Chineke bara uru karịa ọlaedo ma ọ bụ ọlaọcha .	Jɔbu xlɛ́ ɖɔ nùnywɛ Mawu tɔn xɔ akwɛ hú siká alǒ kpatagan .
Ka ị na - achọ ya ,gbalịsie ike ka ị dịrị umeala n’obi ,ka okwukwe gị siekwa ike . w16.08 ,peeji nke .	Hwenu e a na ɖò biba wɛ é ɔ ,tɛnkpɔn bo nɔ sɔ́ hwiɖée hwe lobo lidǒ ɖò nùɖiɖi mɛ . w16.08 ,wex .
Mutke ,Nke 4	Mutke ,No .4
Ọhụụ Ndị E Gosiri Banyere Eluigwe ,Nke 6	Nǔ E Xɛ lɛ Sixu Kplɔ́n Mɛ lɛ É ,No .6
Watch Tower Bible and Tract Society of Pennsylvania	Watch Tower Bible and Tract Society of Pennsylvania
NDỊ BỊARA NCHETA ỌNWỤ JIZỌS 2015	MƐ NABI E WÁ FLǏN É 2015
Watch Tower Bible and Tract Society of Pennsylvania	Watch Tower Bible and Tract Society of Pennsylvania
Ndịàmà Jehova na - ebipụta magazin a kemgbe afọ 1879 .	Sín 1879 wɛ è ko ɖò xójlawema elɔ ɖetɔ́n wɛ .
Olee Uru Ịgụ Baịbụl Bara	Etɛwu È ka Ðó Na Xà Biblu
Olee Otú M Ga - esi Malite Ịgụ Baịbụl	Nɛ̌ Un ka Sixu Bɛ́ Gbɔn
Ihe Ga - eme Ka Ịgụ Baịbụl Na - atọkwu Gị Ụtọ	Etɛ ka Na Zɔ́n Bɔ A Na Ðu Vivǐ Tɔn
Olee Otú Baịbụl Nwere Ike Isi Nyere M Aka ná Ndụ	Nɛ̌ Biblu ka Sixu Hɛn Gbɛzán Ce Kpɔ́n Te Gbɔn
BAỊBỤL NA - AGBANWE NDỤ NDỊ MMADỤ	BIBLU NƆ HUZU GBƐZÁN MƐTƆN
ṄOMIE OKWUKWE HA INỌK	ÐI NǓ YE ÐƆHUN HENƆCI
MMADỤ ỊGHỌTAHIE IHE BAỊBỤL KWURU ,Ọ̀ BỤ OBERE IHE	NUKÚNNÚMƆJƐNǓMƐ AGƆ KLEWUN ÐÉ KPOWUN WƐ À
GỊNỊ KA BAỊBỤL KWURU	ETƐ BIBLU KA ÐƆ
Baịbụl kwuru ,sị Akwụkwọ Nsọ dum si n’ike mmụọ nsọ Chineke ,ọ bara uru . 2 Timoti 3 .	Biblu ɔ ɖesu ɖɔ Nǔ e è wlan dó Mawuxówema ɔ mɛ é bǐ wɛ gosin Mawu gɔ́n bo ɖó lè .’ ​ — 2 Timɔtée ,nwt .
Echere m na agaghị m aghọtali Baịbụl . Jovy	Un nɔ lin ɖɔ é na vɛwǔ tawun ɖɔ è ni mɔ nukúnnú jɛ Biblu ɔ mɛ . Jovy
Ọ dịcha m ka ịgụ Baịbụl ga na - agwụ ike . Queennie	Un nɔ mɔ ɖɔ xixa tɔn kún na víví ó . Queennie
Ọ na - abụ m leechaa otú Baịbụl hà ,ike ịgụ ya ana - agwụ m . Ezekiel	Nú un mɔ lee Biblu ɔ d’agba sɔ é ɔ ,xixa tɔn sɔ́ nɔ jló mì ɖebǔ ǎ . Ezekiel
Ọ bụrụ na e nwere ihe na - adịghị mma ị na - eche gbasara Baịbụl ,ọ ga - adị mma ka ị hapụ ya ka Chineke nwee ike ịkụziri gị ihe . Abụ Ọma 25 4 .	Enyi a ko ɖó linlin masɔgbe ɖebǔ dó Biblu wu hǔn ,tɛnkpɔn bo xò ye nyì kɛ́n ,enɛ ɔ ,Mawu na kplɔ́n nǔ we . Ðɛhan 254 .
Nwayọọ nwayọọ ,ọ ga - emekwa ka ị ghọta ihe ndị miri emi nke Chineke . 1 Ndị Kọrịnt 2 10 .	Nukɔnmɛ ɔ ,é na hun ayi towe bɔ a na mɔ nukúnnú jɛ tito Mawu tɔn e ɖò hwlahwla ɖò gɔngɔn mɛ lɛ é mɛ . 1 Kɔlɛntinu lɛ 210 .
Otu n’ime ha bụ map ndị na - egosi obodo ndị e kwuru okwu ha na Baịbụl .	Zǎn azɔwanú Biblu kplɔnkplɔn tɔn lɛ .
Samuel isi nke 25	Samuwɛli wemata 25
Esta isi nke ,	Ɛsitɛ́ɛ wemata ,
Nne Jizọs Matiu isi nke Luk isi nke gụọkwa Jọn 2 Ọrụ Ndịozi 1 2	Jezu sín nɔ Matie wemata Luki wemata lɛ̌ kpɔ́n Jaan Mɛsɛ́dó
Jọshụa isi nke gụọkwa Ndị Hibru 11 Jems 2	Jozuwée wemata lɛ̌ kpɔ́n Eblée lɛ Jaki
Jenesis isi nke ,23 gụọkwa Ndị Hibru Pita 3	Bǐbɛ̌mɛ wemata ,23 lɛ̌ kpɔ́n Eblée lɛ 1111 1 Piyɛ́ɛ
Jenesis isi nke see also 25	Bǐbɛ̌mɛ wemata lɛ̌ kpɔ́n
Samuel isi nke 2 Samuel isi nke 1 Ndị Eze isi nke	Samuwɛli wemata 2 Samuwɛli wemata 1 Axɔsu lɛ wemata
Ọpụpụ isi nke ,- 34 Ọnụ Ọgụgụ isi nke ,Diuterọnọmi isi nke 34	Tíntɔ́n wemata ,- 34 Kɛ́nsísɔ́ wemata ,Sɛ́nflínmɛ wemata 34
Ọrụ Ndịozi isi nke ,	Mɛsɛ́dó wemata ,
Matiu isi nke ,- Ọrụ Ndịozi isi nke ,	Matie wemata ,- Mɛsɛ́dó wemata ,
Otú gị na ndị ezinụlọ gị na ndị ọzọ ga - esi na - adị ná mma . Ndị Efesọs 4 5 ,.	Kancica e è na ɖó xá hagbɛ̌ xwédo tɔn mɛtɔn lɛ kpo mɛ ɖevo lɛ kpo é . Efɛzinu lɛ ,.
Otú ahụ́ ga - esi esi gị ike ,na otú ị ga - esi na - enwe obi ụtọ . Abụ Ọma 37 8 Ilu 17 22 .	Ganjininɔ ɖò ayi kpo agbaza kpo mɛ . Ðɛhan 378 Nùnywɛxó 1722 .
Otú ị ga - esi na - akpa àgwà . 1 Ndị Kọrịnt 6 .	Walɔ ɖagbe lɛ ɖiɖó . 1 Kɔlɛntinu lɛ .
Otú ị ga - esi akpa afọ gị . Ilu Ndị Efesọs 4 28 .	Lee è na mɔ nǔ agbaza tɔn e sín hudo è ɖó lɛ é gbɔn é . Nùnywɛxó 104 2819 Efɛzinu lɛ 428 .
Ihe a Vicent kwuru na - egosi na Baịbụl na - enyere anyị aka ịmata Chineke nke ọma .	Nǔ e Vicent ɖɔ é tɛɖɛ̌ nǔ taji ɖé jí ,é wɛ nyí ɖɔ ,Biblu sixu d’alɔ we bɔ a na tuùn Mawu .
A MỤRỤ M N’AFỌ 1964	È JÌ MÌ ÐÒ1964
Otú ha si kpaso m àgwà mere ka m kweta ka ha mụwakwara m Baịbụl .	Ye nyɔ́ xomɛ tawun bo lɛ́ keya nú mɛ ,bɔ é dɔn mì tawun .
M bịara kweta na m nwere ike ịdị ndụ ebighị ebi na Paradaịs n’elu ụwa . Abụ Ọma 37 29 .	Un jɛ nǔ ɖi jí ɖɔ un hɛn ɔ ,un na ɖó nukúnɖiɖo bo na nɔ gbɛ̀ ɖò Palaɖisi mɛ ɖò ayikúngban jí kaka sɔyi . Ðɛhan 3729 .
M hapụkwara ndị mụ na ha na - akpabu ,mụ na ndị na - efe Chineke ana - akpazi ,ka ha nyere m aka ịna - ebi ndụ dị mma . Ilu 13 20 .	Un ba xɔ́ntɔn yɔyɔ̌ ɖevo ɖěɖee jijɔ yetɔn na d’alɔ mì ɖò gbɛzán ce yɔyɔ̌ ɔ mɛ lɛ é bo dó gbɛ̌ xá . Nùnywɛxó 1320 .
Ọ bụ ya mere anyị ji lụọ n’afọ 1982 .	Mǐ wlí alɔ ɖò 1982 .
N’ọnwa Julaị afọ 1982 ,e mere mụ na Tony baptizim ,anyị aghọọ Ndịàmà Jehova .	Nyɛ kpo Tony kpo bló baptɛm bo huzu Kúnnuɖetɔ́ Jehovah Tɔn ɖò Juillet 1982 .
Ọ gbara narị afọ atọ na iri isii na ise .	HENƆCI dɔ́ji tawun .
Ha nọ na - eme ihe ndị na - eme ka a kọchaa aha Chineke . Jenesis 4 - 26 .	É ɖò wɛn ɖɔ ye nɔ zán nyikɔ mímɛ́ Mawu tɔn kpo mɛmasi kpo bo nɔ nyla nu dó wǔ tɔn . Bǐbɛ̌mɛ - 26 .
Ihe mere Inọk ji buo amụma ahụ otú ahụ bụ na o ji n’aka na ọ ga - emezurịrị ,ya ekwuzie ya ka à ga - asị na o mezuola . Aịzaya 46 10 .	Nǔ ɔ wɛ nyí ɖɔGbeyiɖɔ ɔ ɖò xó ɖɔ dó nǔ e jí é kú dó ɖɔ é na jɛ dandan é ɖé wu wɛ ɖó alɔkpa ɖé bɔ é cí ɖɔ nǔ ɔ ko jɛ wɛ ɖɔhun ​ — Ezayíi 4610 .
Ma ,ọ bụghị eziokwu n’ihi na Baịbụl kwuru na Jizọs Kraịst bụ onye mbụ a kpọlitere n’ọnwụ gaa n’eluigwe . Jọn 3 13 .	Biblu ɖexlɛ́ ɖɔ Jezu Klisu wɛ nyí mɛ nukɔntɔn e è fɔ́n dó jixwé é . Jaan 313 .
Olee otú e si gbaara ya àmà a	Gbɔn nɛ̌ é
Werekwa ya na ọ nọ na - ahụ ụwa dị iche na nke ahụ o bi na ya .	Mǐ ni ɖɔ ɖɔ ɖò nǔmimɔ ɔ mɛ ɔ ,é mɔ gbɛ̀ ɖé b’ɛ gbɔn vo bǐ mlɛ́mlɛ́ nú ee é ko tuùn ɖ’ayǐ é .
E nweghị onye kpọrọ ibe ya asị ma ọ bụ na - emegide ibe ya maka na ọ na - efe Chineke .	Ye bǐ ɖò fífá mɛ .
Ọ bụkwa otu ihe ahụ mere Chineke ji ghara ikwe ka ndị mmadụ jiri ozu Mozis na Jizọs mere ihe ndị oge Inọk gaara achọ iji ozu ya eme . Diuterọnọmi 34 Luk 24 Jud 9 .	Nǔ ɖokpo ɔ wɛ Mawu na ko bló nú cyɔ Mɔyizi kpo Jezu kpo tɔn ,bonu è ni ma sɔ́ ye dó wà nǔ masɔgbe mɔhun lɛ na ó . Sɛ́nflínmɛ Luki Judi 9 .
Dị ka ihe atụ ,ọ bụrụ na anyị na - atụ egwu Chineke ,anyị ga - ezere ịṅụbiga mmanya oké na ịkwa iko n’ihi na ha na - akpatara mmadụ nsogbu . 1 Ndị Kọrịnt 6 .	Sísí ɖó nú Xó Mawu Tɔn na sísɛ́ mǐ bɔ mǐ na nyì alɔ nú walɔ nyanya lɛ ɖi ahannumu kpo nùblibliwiwa kpo . 1 Kɔlɛntinu lɛ .
Mmụọ nsọ Chineke na - emekwa ka Ndị Kraịst ma Baịbụl nke ọma gaa nyere ndị chọrọ ịghọtakwu Baịbụl aka . Ọrụ Ndịozi 8 .	Gbigbɔ mímɛ́ ɔ nɔ lɛ́vɔ sísɛ́ Klisanwun e mɔ nukúnnú jɛ nǔ wu ganji lɛ é bɔ ye nɔ d’alɔ mɛ ɖěɖee ɖò biba wɛ bá mɔ nukúnnú jɛ nǔ mɛ d’eji lɛ é . Mɛsɛ́dó .
Baịbụl kwuru ,sị Ọ bụrụkwa na ọ bụ nghọta ka ị na - akpọku .,ọ bụkwa ihe ọmụma Chineke ka ị ga - achọta . Ilu 2 .	Biblu d’akpá ɖɔ Ylɔ̌ nùtuùntuùn ɖɔ é ni wá gɔ́ alɔ nú emi ,.enɛ ɔ ,.a na mɔ nǔ jɛ lee è nɔ tuùn Mawu gbɔn é wu . Nùnywɛxó .
Ihe ọzọ na - akpatakarị ihe ọjọọ na ahụhụ ndị mmadụ na - ata n’ụwa bụ mkpebi na - adịghị mma ha na - eme . Jems 1 .	Wuvɛ̌ mimɔ lɛ kpo nǔ nyanya lɛ kpo nɔ lɛ́ sín gbeta nyanya e kɔn gbɛtɔ́ lɛ nɔ wá é wu hwɛhwɛ . Jaki .
Ọnwụ agaghị adị ọzọ ,iru uju ma ọ bụ mkpu ákwá ma ọ bụ ihe mgbu agaghịkwa adị ọzọ . Mkpughe 21 .	Kú sɔ́ na tíìn ǎ ,aluwɛ sɔ́ na tíìn ǎ ,alěnina sɔ́ na tíìn ǎ ,wuvɛ̌ mimɔ sɔ́ na tíìn ǎ . Nǔɖexlɛ́mɛ .
Chineke ga - esi n’aka Jizọs mee ka ahụhụ niile Ekwensu kpataara ụmụ mmadụ kwụsị . 1 Jọn 3 8 .	Mawu na zán Jezu dó jla wuvɛ̌ mimɔ ɖěɖee Awovi zɔ́n lɛ é ɖó . 1 Jaan 38 .
Ndị ezi omume ga - ebi n’udo n’ụwa ruo mgbe ebighị ebi . Abụ Ọma 37 ,29 .	Mɛ ɖagbe lɛ na nɔ ayikúngban jí ɖò fífá mɛ kaka sɔyi . Ðɛhan ,29 .
Watch Tower Bible and Tract Society of Pennsylvania	Watch Tower Bible and Tract Society of Pennsylvania
Ndịàmà Jehova na - ebipụta magazin a kemgbe afọ 1879 .	Sín 1879 wɛ è ko ɖò xójlawema elɔ ɖetɔ́n wɛ .
Onyinye Pụrụ Iche Jehova Nyere Anyị	Nùnina E Ma Kpé Wè Ǎ É Ðé
Gịnị Mere Onyinye Kachanụ Chineke Nyere Anyị Ji Dị Oké Ọnụ Ahịa	Nùnina Mawu Tɔn E Hugǎn Bǐ ÉEtɛwu É ka Xɔ Akwɛ Sɔmɔ̌
Olee Otú Ị Ga - esi Gosi na Obi Dị Gị Ụtọ Maka Onyinye Kachanụ Chineke Nyere Anyị	Nɛ̌ A ka Na Yí Gbè nú Nùnina Ðaxó Hugǎn Bǐ E Mawu Na Mǐ É Gbɔn
BAỊBỤL Ò KWURU NA NDỊ WEPỤTARA ONWE HA IJERE CHINEKE OZI AGAGHỊ ALỤ DI MA Ọ BỤ NWUNYE	DANDAN WƐ SINSƐNZƆ́WATƆ́ KLISANWUN LƐ NA NƆ TLƐNMƐ À
OTÚ ỤFỌDỤ NDỊ OHU SI NWERE ONWE HA N’OGE OCHIE NA N’OGE A	KANNUMƆÐÒ HWEXÓNU KPO ÉGBÉ KPO
NA - ENYE IHE KA Ị NA - ENWE OBI ỤTỌ	ÐU VIVǏ LÈ E NÙNAMƐ NƆ HƐN WÁ LƐ É TƆN
Baịbụl kwuru ,sị Chineke hụrụ ụwa n’anya nke ukwuu nke na o nyere Ọkpara ọ mụrụ naanị ya . Jọn 3 16 .	Biblu ɖɔ Mawu yí wǎn nú gbɛtɔ́ sɔmɔ̌ ,bo sɔ́ Vǐɖokponɔ tɔn jó . Jaan 316 .
Ọ sịrị Chineke hụrụ ụwa n’anya nke ukwuu nke na o nyere Ọkpara ọ mụrụ naanị ya ,ka e wee ghara ibibi onye ọ bụla nke nwere okwukwe na ya ,kama ka o nwee ndụ ebighị ebi . Jọn 3 16 .	Biblu tinmɛ nùnina e akwɛ ma sixu xɔ ǎ é ɖé ɖò xógbe elɔ lɛ mɛ Mawu yí wǎn nú gbɛtɔ́ sɔmɔ̌ ,bo sɔ́ Vǐɖokponɔ tɔn jó ,bonu mɛ e na ɖi nǔ n’i lɛ ɖebǔ ma dɔn ó loɔ ,ye bǐ ni mɔ gbɛ̀ mavɔmavɔ . Jaan 316 .
Ihe a na - akpọ àjà ahụ bụ ihe mgbapụta .’ — Ndị Rom 3 24 .	Gbɔn vɔsisa enɛ e è nɔ ylɔ ɖɔ gbɛxixɔ ɔ ’ é gblamɛ ɔ ,mɛ ɖěɖee ɖi nǔ nú Jezu lɛ é bǐ na mɔ gbɛ̀ mavɔmavɔ . Hlɔmanu lɛ 324 .
Ọ bụ ka anyị nwee ike inweta ndụ site n’aka ya .	Bonu mǐ na nɔ gbɛ̀ gbɔn jǐ tɔn .
Chineke ji ihe mgbapụta ahụ Kraịst Jizọs kwụrụ ’ gosi anyị obiọma ya na - erughịrị mmadụ .’ — Ndị Rom 3 24 .	Fɛ́nú Mawu tɔn sín xlɛ̌ wɛ nyí gbɛxixɔ sín axɔ e Klisu Jezu sú é . Hlɔmanu lɛ 324 ,nwt .
Anyị niile na - anwụ anwụ n’ihi na anyị bụ ụmụ Adam ,anyị enweghịkwa ike ịgbanahụ ọrịa na ọnwụ .	Lee gbɛtɔ́ bǐ nɔ kú ɖó bǔ e ye ɖè xá Adamu ɔ wutu ɔ ,mɔ̌ ɖokpo ɔ ,mɛ e ɖò bǔ xá Klisu lɛ bǐ ɔ ,Mawu na fɔ́n ye sín kú .
Ọ nwụkwara maka mmadụ niile ,ka ndị dị ndụ wee ghara ịdịrị onwe ha ndụ ọzọ ,kama ka ha dịrị onye ahụ ndụ ,bụ́ onye nwụrụ n’ihi ha . 2 Ndị Kọrịnt 5 .	É kú dó mɛ bǐ tamɛ ,bonu mɛ e ɖò gbɛ̀ lɛ ɔ ,ye ma sɔ́ nɔ gbɛ̀ nú yeɖesunɔ ó loɔ ,ye ni nɔ gbɛ̀ nú mɛ e kú dó ye tamɛ é . 2 Kɔlɛntinu lɛ .
Baịbụl gwara anyị ,sị Bịaruonụ Chineke nso ,ọ ga - abịarukwa unu nso . Jems 4 8 .	Biblu dó wusyɛn lanmɛ nú mǐ ɖɔ Mi sɛkpɔ Mawu enɛ ɔ é na sɛkpɔ mi . Jaki 48 .
Ọ bụrụ na i nwee okwukwe n’ihe mgbapụta ahụ ,ị ga - adị ndụ ebighị ebi n’ụwa mgbe udo ga - eju ebe niile ,obi eruokwa onye ọ bụla ala . Ndị Hibru 11 1 .	Enyi a ɖi nǔ nú gbɛxixɔ ɔ ɔ ,a na ɖó nukún bo na nɔ fífá ,ayijayǐ kpo vivo kpo mɛ kaka sɔyi ɖò sɔgudo . Eblée lɛ 111 .
Ihe a mere ka a tụọ Josef mkpọrọ ,keekwa ya agbụ ígwè . Jenesis 39 Abụ Ọma 105 .	È wlí i dó gankpa mɛ lobo dó gɛdɛ ɛ . Bǐbɛ̌mɛ Ðɛhan .
M na - agbada ịga napụta ha .	Enɛ wu ɔ ,un jɛte bo na hwlɛn ɛ .
Otu ụbọchị ,ọ kpọrọ Blessing n’ekwentị ma gwa ya akwụkwala ya ego ahụ ọ na - akwụ ya .	Gbè ɖokpo ɔ ,Blessing sín gǎn ylɔ ɛ .
Mgbe Jizọs gara leta nne nwunye Pita ma gwọọ ya . Matiu 8 Mak 1	Jezu yì ba Piyɛ́ɛ sín asinɔ kpɔ́n bo gbɔ azɔn n’i . Matie Maki
N’afọ 2006 ,mgbe Poopu Benedict nke Iri na Isii na - agwa Ndị Isi Chọọchị Katọlik okwu ,o kwuru na ịmachibido ndị wepụtara onwe ha ijere Chineke ozi iwu ịlụ di ma ọ bụ nwunye malitere obere oge Ndịozi Jizọs nwụchara .	Ðò xóɖiɖɔ e Pápà Benoît XVI xwlé Sinsɛngán Katolika Hlɔma tɔn tɔn lɛ ɖò 2006 é mɛ ɔ ,é ɖɔ ɖɔ tlɛnmɛninɔ dandan ɔ nyí aca ɖé bɔ è ko ɖò xwixwedó wɛ sín hwenu e mɛsɛ́dó lɛ kú gudo tlolo é ɖokpoo .
Pọl onyeozi ,bụ́ onye dịrị ndụ n’oge ahụ gwadịrị Ndị Kraịst ibe ya ka ha kpachara anya maka ụfọdụ ndị ga na - ekwu okwu nduhie ndị si n’aka mmụọ ’ ma na - amachibido ịlụ di na nwunye iwu . 1 Timoti 4 .	Nugbǒ ɔ ,mɛsɛ́dó Pɔlu e nɔ gbɛ̀ ɖò xwè kanweko nukɔntɔn ɔ mɛ é gb’akpá nú nùɖitɔ́ lɛ dó sunnu ɖěɖee nɔ flú mɛ lɛ kpodo yɛ nyanya lɛ sín nùkplɔnmɛ kpo bo nɔ dó sɛ́n ɖɔ è ma da asú ó ,è ma ka da asì ó lɛ é wu . 1 Timɔtée .
Ná Nnọkọ Ndị Isi Chọọchị Katọlik nwere na Rom n’afọ 1123 ,nakwa n’afọ 1139 ,ha nyere iwu ka ndị ụkọchukwu na ndị bishọp ha ghara ịna - alụ nwaanyị .	Ðò Vaxɔ Latran tɔn e è bló ɖò Rome ɖò 1123 kpo 1139 kpo é hwenu ɔ ,è lɛ́ dó zǒgbe tlɛnmɛninɔ yɛhwenɔ lɛ tɔn jí ,bɔ gbeta enɛ jí wɛ Sinsɛn Katolika Hlɔma tɔn ɔ kpó ɖè kaka wá jɛ égbé .
Ndị na - alụghị di ma ọ bụ nwunye nwere ike iwepụtakwu oge maka ozi Chineke n’ihi na ihe na - echegbu ndị lụrụ di ma ọ bụ nwunye anaghị echegbu ha . 1 Ndị Kọrịnt 7 .	Tlɛnnɔ lɛ sixu sɔ́ yeɖée jó hugǎn ɖó ye nɔ mɔ tagba e mɛ ɖěɖee wlí alɔ lɛ é nɔ mɔ lɛ é ǎ wutu . 1 Kɔlɛntinu lɛ .
Claudia kwukwara ,sị Ma ị̀ lụrụ di ma ọ bụ na ị lụghị ,i jiri obi gị niile na - ejere Jehova Chineke ozi ,ị ga na - enwe obi ụtọ . Abụ Ọma 119 .	Claudia ɖɔ gɔ́ na ɖɔ A wlí alɔ oo ,a nɔ tlɛnmɛ oo ,a na ɖó awǎjijɛ ,enyi a wà nǔ e wu a kpé é bǐ nú Jehovah Mawu ɔ nɛ . Ðɛhan .
N’eziokwu ,inye ihe na - aba uru .	Nùnamɛ na wà ɖagbe nú we .
Baịbụl gwara anyị ihe kpatara ya mgbe o kwuru na e kere mmadụ n’onyinyo Chineke ,ya bụ na Chineke kenyere anyị àgwà ya . Jenesis 1 27 .	Biblu na xósin ɔ bo ɖɔ ɖɔ è dá gbɛtɔ́ lɛ ɖó akpajlɛ Mawu tɔn mɛ ’ ,enɛ wɛ nyí ɖɔ ye ɖó jijɔ dòdó Mawu tɔn lɛ . Bǐbɛ̌mɛ 127 .
A ga na - alụ agha n’ebe dị iche iche ,nweekwa ụkọ nri ,ala ọma jijiji na ajọ ọrịa na - efe efe n’oge ikpeazụ . Matiu 24 Luk 21 11 .	Ahwan ,adɔ ,ayikúngban danwǔ ,kpo jɛmɛji lɛ kpo na tíìn ɖò azǎn gudogudo tɔn lɛ mɛ . Matie Luki 2111 .
Baịbụl kwuru na n’oge ikpeazụ ,àgwà ndị mmadụ ga - eretọ eretọ ,kwuokwa na ha agaghịzi eji ofufe Chineke kpọrọ ihe . 2 Timoti 3 .	Ðò azǎn gudogudo tɔn lɛ mɛ ɔ ,ninɔmɛ gbɛtɔ́ lɛ tɔn na gblé tawun ɖò walɔ ɖagbe kpo gbigbɔ kpo linu . 2 Timɔtée .
Ndị ezi omume ga - enweta ụwa ,ha ga - ebikwa n’elu ya ruo mgbe ebighị ebi . Abụ Ọma 37 29 .	Tò ɔ alǒ ayikúngban ɔ na nyí hwɛjijɔnɔ lɛ tɔn ,bɔ ye na nɔ mɛ kaka sɔyi . Ðɛhan 3729
Oge ikpeazụ ga - agwụ mgbe Chineke ga - eme ka ihe ọjọọ niile kwụsị . 1 Jọn 2 17 .	Azǎn gudogudo tɔn lɛ na wá vivɔnu hwenu e è na ɖè nǔnyanyawiwa bǐ síìn é . 1 Jaan 217 .
A ga - eme ka ụwa ghọọ paradaịs . Aịzaya 35 .	Ayikúngban ɔ na huzu Palaɖisi ɖé . Ezayíi .
Watch Tower Bible and Tract Society of Pennsylvania	Watch Tower Bible and Tract Society of Pennsylvania
Ndịàmà Jehova na - ebipụta magazin a kemgbe afọ 1879 .	Sín 1879 wɛ è ko ɖò xójlawema elɔ ɖetɔ́n wɛ .
