input	target
Spaces do not adversely affect anything,but watch out for and lt characters. These should likely be replaced by amp and lt respectively in all of the XML based quantaplus resource files.	OYA,na lt Inyuguti. ku na in Byose Bya i XML quantaplus Idosiye.
Really simple,this is just a comma separated list of the context items you wish to have available for PHP ,these are the functions for PHP .	Byoroheje,iyi ni A akitso Urutonde Bya i Imvugiro Ibigize Kuri Bihari PHP ,PHP .
File association lines	Idosiye Ishyirahamwe Imirongo
A pared down version of my docrc Context section is as follows	A Hasi Verisiyo Bya Icyiciro ni Nka
Keywords for context help Context ContextListabs,acos,acosh,addcslashes,addslashes,... absfunction. abs. html acosfunction. acos. html acoshfunction. acosh. html addcslashesfunction. addcslashes. html addslashesfunction. addslashes. html...	ABS. ACOS. ACOSH.
You will need to restart quantaplus to see your documentation.	Kuri Ongera utangire quantaplus Kuri Inyandiko.
Sharing Resources	Ibikorana Byemewe
With quantaplus you are not alone. It is possible to share the various resources DTEP packages,toolbars with actions,scripts,templates with others. There are two ways to do it	quantaplus OYA. ni Kuri Gusangiza i Ibikorana ,Ibikorwa,Inyandikoporogaramu,InyandikorugeroIbindi. Kabiri Kuri
Uploading to the main server	Kuri i Seriveri
The upload can be initiated from DTD Upload DTD Package DTEP,Toolbars Upload Toolbar,in the context menu of the files and folders in the Templates and Scripts tree.	in i Imvugiro Ibikubiyemo Bya i Idosiye na Ububiko in i na Igiti.
Getting Resources	Gutanga inkomoko
Be sure that you install resources,especially toolbars and scripts,only from trusted sources	Kwinjiza porogaramu Ibikorana,Imyanyabikoresho na Inyandikoporogaramu,Kuva
Converting a DTD to a DTEP	A Kuri A DTEP
The conversion can be started from the DTD Load Convert DTD menu. Select the. dtd file which defines the DTD you want to use,and after that you will see the following dialog	i Ibikubiyemo. i. DTD Idosiye i Kuri Koresha,na Nyuma i Ikiganiro
the newly created DTEP will go under this name to the KDEHOME share apps quanta dtep folder.	Ububiko Izina i Byaremwe DTEP Kuri i Gusangiza Ububiko....
the name definition string of the DTD	Insobanuro Ikurikiranyanyuguti Bya i
the user visible name of the DTEP	Bya i DTEP
the URL pointing to the DTD file	i Kuri i Idosiye
the extension usually used for files that were written in this DTD	UmugerekaIdosiye in iyi
Case-self explaining,usually true for XML language variants	na Ibiranga,Ibihinduka
Fine-if checked,after the conversion is done,quantaplus will bring up the descriptionrc editor,so you can fine tune the newly created DTEP . It is recommended to leave this options checked.	NIBA Ivivuwe,Nyuma i Ihindurangero ni Byakozwe,quantaplus Hejuru i descriptionrc Muhinduzi,i Byaremwe DTEP . ni Kuri iyi Amahitamo Ivivuwe.
The Fundamentals of quantaplus	Bya quantaplus
Within quantaplus there are several key concepts. To understand and take advantage of quantaplus ,you must first learn these concepts,the fundamentals. This chapter will explain and show you these concepts,without which quantaplus would be primitive.	quantaplus Urufunguzo. na Bya quantaplus ,Itangira,i. Umutwe na Herekana S,
The Workspace	Umwanya- nkenerwa
quantaplus Global,Local,and Project. These distinctions affect various components in quantaplus .	quantaplus Kigabanyika i Umwanya- nkenerwa,na. in quantaplus .
Local items make up a single user's personal collection of web development resources. These items are made up of a user's templates and toolbars. Local items are stored in a user's home folder. This makes all of the user's Local items available for personal use at instance.	Ibigize Ubwoko Hejuru A UMWE Bwite Bya Urubuga Ibikorana. Ibigize Hejuru Bya A Inyandikorugero na Imyanyabikoresho. Ibigize in A Home Ububiko....Bwite Koresha Ku Urugero.
The Multi-Document Interface	Inyandiko ntishobora guhangwa
quantaplus editing the document you are now reading.	quantaplus Guhindura i Inyandiko NONEAHA.
quantaplus ' MDI the editor window,the quick info trees,informational tabs and the toolbars. Please see,and for more information on these parts.	quantaplus ' MDI i Muhinduzi Idirishya,i Ibisobanuro,By' amakuru Amasimbuka na i Imyanyabikoresho. ,ku.
The Editor Window	Idirishya nshya rya Navigator
quantaplus 'editor window.	quantaplus 'Muhinduzi Idirishya.
You can right click on the tabs with the mouse to get a context menu with entries related to the current document,like closing the current,other or all tabs switching to other tabs reloading,deleting or uploading the document switching to a bookmarked line performing CVS operations on the current document.	Ibyinjijwe Kuri i KIGEZWEHO Inyandiko,nka i KIGEZWEHO,Ikindi Cyangwa Byose Amasimbuka Kuri Ikindi Amasimbuka ,Gusiba Cyangwa Koherezayo 1 i Inyandiko Kuri A Umurongo ku i KIGEZWEHO Inyandiko.
At the top of the editor window is the editor toolbar set. Currently,quantaplus defaults to HTML 4.01 Transitional,which has a default set of toolbars that are loaded. As quantaplus progresses,the toolbars will be updated to meet the needs of users and to make use of newer features.	Bya i Muhinduzi Idirishya ni i Muhinduzi Umwanyabikoresho Gushyiraho.,quantaplus Mburabuzi Kuri HTML 4. 01,A Mburabuzi Gushyiraho Bya Imyanyabikoresho. quantaplus ,i Imyanyabikoresho Kuri i Bya Abakoresha na Kuri Ubwoko Koresha Bya Ibiranga.
The anchor lt agt dialog.	Agafashi lt Ikiganiro.
The Toolviews	Igaragara ry' imbonerahamwe
The Toolviews.	Igaragara ry' imbonerahamwe
The Toolviews or Quick Info Trees QIT allow you to navigate,open,and gather information in quantaplus . Its tabbed format presents you with the Files,Project,Templates,Document Structure,Scripts,Attribute,and Documentation Trees.	Cyangwa QIT Emera Kuri Kubuganya,Gufungura,in quantaplus .i,na.
Files Tree	Shyiraho Idosiye hano
Project management is one of the many powerful tools that quantaplus offers. This tab displays all files within your project and allows you to manage the files within the project through the use of RMB clicking. Actions,such as add,remove,upload,or delete files entirely from the disk,can be performed through this menu.	Ukuyobora ni Rimwe Bya i Ibikoresho quantaplus . tab Byose Idosiye muri Umushinga na Kuri kuyobora i Idosiye muri i Umushinga Gihinguranya i Koresha Bya RMB .,Nka Ongera,Gukuraho,Gushyiraho,i Disiki 1,Gihinguranya iyi Ibikubiyemo.
Another feature of quantaplus is templates. Templates can be anything you would like. Images,code snippets,an entire web page,et cetera. It is entirely up to you.	Ikiranga Bya quantaplus ni Inyandikorugero. nka.,Inyandikoporogaramu,Urubuga Ipaji,. ni Hejuru Kuri.
Document Structure Tree	Umutwe- Nyandiko
This tab displays the parser's internal representation of your document. By LMB clicking on an element,your cursor will taken to the element's position in the document. By RMB clicking on an element,you are presented with a number of actions that deal with navigating and updating the tree.	tab i By' imbere Bya Inyandiko. LMB ku Ikigize,in i Inyandiko. RMB ku Ikigize,na Ivugurura i Igiti.
This tree appears below all the other QIT s. Within it you can quickly edit attributes and namespaces. The content-focused entry system allows you to modify all the available attributes with little more than a few clicks of the mouse.	Igiti munsi Byose i Ikindi QIT S. Kwandika Ibiranga na Imyanyazina.-Birenzeho A Bya i Imbeba.
Attribute Tree	igice ky' itoranya y' ikiranga
Here you can find complete documentation on web technologies to aid your development. You can download pre-packaged documentation for quantaplus at quantaplus 'documentation site,you can create your own documentation,and,by adding a folder named doc to a project,you can add,edit,and view project-specific documentation.	Gushaka Byuzuye Inyandiko ku Urubuga Kuri. Iyimura Byahawe imiterere mbere - quantaplus Ku quantaplus 'Inyandiko Ipaji,Kurema Inyandiko,na,ku Wongera A Ububiko... doc Kuri A Umushinga,Ongera,Kwandika,na Reba Umushinga - Inyandiko.
The Informational Tabs	By' amakuru
By default quantaplus has two tabs located at the bottom of the window from which useful information can be obtained. These are the Messages window and the Problems window.	Mburabuzi quantaplus Ibisobanuro. i Idirishya na i Idirishya.
Messages Window Tab	Amadirishya y' Ubutumwa
This tab displays information from any scripts run in quanta. For example,the DTD being used for the current document and any changes to the DTD are displayed.	Icyo ari cyo cyose Inyandikoporogaramu Gukoresha in. Urugero,i KIGEZWEHO Inyandiko na Icyo ari cyo cyose Amahinduka Kuri i.
Problems Tab	Imbonerahamwe y' Ibikorwa
This tab shows any errors in the markup of the current document. quantaplus scripts which are executed will also print error messages if present in this tab.	tab Icyo ari cyo cyose Amakosa in i Bya i KIGEZWEHO Inyandiko. quantaplus Inyandikoporogaramu Shyira ku rupapuro... Ikosa Ubutumwa NIBA in iyi tab.
quantaplus ' HTML toolbars.	quantaplus 'HTML Imyanyabikoresho quantaplus MODULENAME
quantaplus 'toolbars have been extended greatly and are easy to understand. You click on the button and you get an associated action from that button. The beautiful part about toolbars is that you can define your own actions graphically within quantaplus .	quantaplus 'Imyanyabikoresho Byongerewe... na Kuri.Akabuto. Inzira s Bigyanye Imyanyabikoresho ni Kugaragaza... Ibikorwa muri quantaplus .
Another feature of quantaplus is the ability to email your toolbars. quantaplus sends the toolbar as a gzipped tar archive through kmail . If you receive a toolbar in email,then you can save and load it into quantaplus like any other toolbar	Ikiranga Bya quantaplus ni i Kuri Imeli Imyanyabikoresho. quantaplus i Umwanyabikoresho Nka A Gihinguranya kmail . Akira A Umwanyabikoresho in Imeli,Hanyuma Kubika na Ibirimo quantaplus nka Icyo ari cyo cyose Ikindi Umwanyabikoresho
A valid expression that defines what data is required. See W3C web site	A Byemewe imvugo Ibyatanzwe ni Bya ngombwa. Urubuga Ipaji
A fully qualified name.myvariable. See W3C web site	A Izina. Urugero. Urubuga Ipaji
install. intro. documentation	Kwinjiza porogaramu.
install. compile. documentation	Kwinjiza porogaramu. Gukusanya.
Considerations When Building	Gukurikiranya by' ibishurwa
What is quantaplus	ni quantaplus
sequitur kde. org	kde. org
quantaplus is a web development tool for the K Desktop Environment. quantaplus is designed for quick web development and is rapidly becoming a mature editor with a number of great features.	quantaplus i. quantaplus A Umubare Bya Ibiranga.
While striving to become the best HTML editor,the developers of quantaplus What if quantaplus was a generic,extensible,markup language editor Well,that would only make it the greatest Web Development Environment for kde So it was done.	Kuri i Bihebuje HTML Muhinduzi,i Bya quantaplus NIBA quantaplus A Gifitanye isano,Muhinduzi ,kde Byakozwe.
No longer bound to HTML ,quantaplus is now well on its way to becoming an all-purpose Web Development Environment. Essentially,if you can define it in XML ,then quantaplus should be able to serve as an IDE for it.	Kuri HTML ,quantaplus ni NONEAHA ku Kuri Byose - Intego.,NIBA Kugaragaza... in XML ,Hanyuma quantaplus Kuri Nka IDE ya.
Ben Burton bab debian. org	debian. org
A kde based web development environment	A kde Urubuga
quanta --unique --nologo --resetlayout filename KDE Generic Options Qt Generic Options	Cyo nyine - - - - Izina ry' MukusanyaKDE
quanta Plus is a web development environment for HTML and associate languages. It is designed for quick web development and is rapidly becoming a mature editor with a number of great features. quanta already has a good deal of PHP support in it including the ability to run a debugger.	quanta na Indimi.A Umubare Bya Ibiranga. quanta A Bya Gushigikira in i Kuri Gukoresha A.
quanta Plus is not in any way affiliated with any commercial versions of quanta . The primary coders from the original team left the GPL'd version to produce a commercial product.	quanta Icyo ari cyo cyose Uburyo Bya quanta .i i Verisiyo Kuri A IGIKUBO.
Application Options	Uburyo bwo Kwemeza
Run as a one-instance application	Nka A Rimwe - Urugero Porogaramu
Do not show the logo during startup	OYA Herekana S i ikirango Gutangira
Reset the layout of the user interface to the default	i Imigaragarire Bya i Umukoresha Imigaragarire Kuri i Mburabuzi
See Also	Wareba kandi
quanta either enter this URL into konqueror ,quanta.	Injiza iyi konqueror ,.
sourceforge. net projects quanta	net Imishinga
quanta is currently written and maintained by Eric Laffoon sequitur kde. org and Andras Mantia amantia kde. org.	quanta org.
This manual page was prepared by Ben Burton bab debian. org	ku debian. org
sequitur kde. org	kde. org
How can I help quantaplus development	I Ifashayobora quantaplus
Where is quantaplus going from here	ni quantaplus Kuva
amantia kde. org	kde. org
This chapter explains all the various functions that can be found in the menubar.	Umutwe Byose i Imimaro Byabonetse in i.
Ctrl N File New	Ctrl Idosiye
Create a new,blank file.	A Gishya,Ahatanditseho Idosiye.
Ctrl O File Open...	Ctrl Idosiye Gufungura...
Search the file system to open an existing file.	i Idosiye Sisitemu Kuri Gufungura Idosiye.
File Open Recent	Idosiye Gufungura
Quick list of the last several files you've opened. This list will change each time you open a file that is not on it,with the oldest being bumped off first.	Urutonde Bya i Iheruka Idosiye. Urutonde Guhindura... Igihe Gufungura A Idosiye ni OYA ku,i Bidakora Itangira.
Ctrl S File Save	Ctrl S Idosiye Kubika
Save the active file's changes.	Kubika i Gikora Amahinduka.
File Save As...	Idosiye Kubika...
File Save as Template	Idosiye Kubika Nka
This allows you to save code snippets and entire files as a template for later use. See the section on templates. If you try to save the selected text file outside of the local project template dir,then you will receive an error.	Kuri Kubika Inyandikoporogaramu na Idosiye Nka A Nyandiko-Nyuma Koresha. i Icyiciro ku Inyandikorugero. Kugerageza Kuri Kubika i Byahiswemo Umwandiko Idosiye Hanze Bya i Bya hafi Umushinga Nyandiko- rugero,Hanyuma Akira Ikosa.
File Save as Template Save as Local Template...	Idosiye Kubika Nka Kubika Nka
Allows you to save a file as a template within the local scope.	Kuri Kubika A Idosiye Nka A Nyandiko- rugero muri i Bya hafi Ingano.
File Save as Template Save as Project Template...	Idosiye Kubika Nka Kubika Nka
Allows you to save a file as a template within the project scope.	Kuri Kubika A Idosiye Nka A Nyandiko- rugero muri i Umushinga Ingano.
File Save as Template Save Selection to Local Template File...	Idosiye Kubika Nka Kubika Kuri Idosiye...
Allows you to save the selected text eg a code snippet in a local template file.	Kuri Kubika i Byahiswemo Umwandiko eg A Inyandikoporogaramu in A Bya hafi Nyandiko- rugero Idosiye.
File Save as Template Save Selection to Project Template File...	Idosiye Kubika Nka Kubika Kuri Idosiye...
Allows you to save the selected text eg a code snippet in a project template file.	Kuri Kubika i Byahiswemo Umwandiko eg A Inyandikoporogaramu in A Umushinga Nyandiko- rugero Idosiye.
Ctrl Shift S File...	Ctrl Shift S Idosiye Kubika...
Save all modified files in the editor.	Idosiye in i Muhinduzi.
Shift F5 File Reload	Ctrl Idosiye Kongerakuyitangiza
Reloads the current focused document.	i KIGEZWEHO Inyandiko.
Ctrl P File Print...	Ctrl Idosiye...
You can actually print out your documents. Uses the kprinter interface.	Shyira ku rupapuro... Inyuma Inyandiko. i Imigaragarire.
Ctrl Q File Quit	Ctrl Q Idosiye
Exit quantaplus	Kuvamo S
Undo the last action performed.	i Iheruka Igikorwa.
Redo the last action undone.	i Iheruka Igikorwa.
Cut the current block of text and place its contents on the clipboard.	i KIGEZWEHO Funga Bya Umwandiko na Ibigize ku i Ububikokoporora.
Copy the current block of text to the clipboard.	i KIGEZWEHO Funga Bya Umwandiko Kuri i Ububikokoporora.
Ctrl V Edit Paste	Ctrl V
Paste the contents of the clipboard at the current cursor position.	i Ibigize Bya i Ububikokoporora Ku i KIGEZWEHO indanga Ibirindiro.
Converts the clipboard text HTML special characters to HTML entities before pasting into the text body,so they show up properly when viewed and are n't picked up as tags by the client browser.	i Ububikokoporora Umwandiko HTML Bidasanzwe Inyuguti Kuri HTML Mbere i Umwandiko Umubiri,Herekanana Hejuru Nka ku i Umukiriya Mucukumbuzi.
Converts the clipboard text into URL encoding,which is the correct way to include special characters and spaces into URL s. Used primarily when pasting a URL into an anchor tag.	i Ububikokoporora Umwandiko URL Imisobekere,ni i Kuri Gushyiramo Bidasanzwe Inyuguti na Imyanya URL S.A URL Agafashi Itagi.
Ctrl A Edit	Ctrl A
Select all of the text in the current document.	Byose Bya i Umwandiko in i KIGEZWEHO Inyandiko.
Ctrl Shift A Edit Deselect	Ctrl Shift A
Unselect all text in the current document.	Byose Umwandiko in i KIGEZWEHO Inyandiko.
Turn on off block highlighting. Allows you to select text blocks with your keyboard without holding down the Shift key.	ku Bidakora Funga Igaragaza cyane.Mwandikisho Hasi i Gusunika Urufunguzo.
Overrides the Insert key.	i Urufunguzo.
String or regular expression pattern to find in the current document.	Cyangwa Ibisanzwe imvugo Ishusho Kuri Gushaka in i KIGEZWEHO Inyandiko.
Repeat the find downward in the document from the current location.	i KIGEZWEHO Indanganturo.
Repeat the find upward in the document from the current location.	i KIGEZWEHO Indanganturo.
Ctrl R Edit Replace...	Ctrl R
String or regular expression replacement of text in the current file.	Cyangwa Ibisanzwe imvugo Bya Umwandiko in i KIGEZWEHO Idosiye.
Ctrl G Edit Go to Line...	Ctrl Kuri...
Go directly to a specific line number. This is really helpful when your PHP script is breaking unexpectedly	Umubare. PHP IYANDIKA ni
Alt Ctrl F Edit Find in Files...	Alt Ctrl in...
Find a string or expression in files in the selected folder. Sort of a GUI grep or sed with some predefined pattern spaces to help you out.	A Ikurikiranyanyuguti Cyangwa imvugo in Idosiye in i Byahiswemo Ububiko.... Bya A GUI Ishusho Imyanya Kuri Ifashayobora Inyuma.
Ctrl Shift J Edit	Ctrl J
Expands the abbreviations. Abbreviations can be defined in the Settings Configure Quanta... dialog.	i. in i... Ikiganiro.
Reformats the source code according to the same rules as the VPL part inserts the tags.	i Inkomoko Inyandikoporogaramu Kuri i Nka i VPL Inzira s i.
View Tool Views	Idosiye Kubika Nka
Toggle display of the files tree.	Bya i Idosiye Igiti.
Toggle display of the project tree.	Bya i Umushinga Igiti.
Toggle display of the template tree.	Bya i Nyandiko- rugero Igiti.
Toggle display of the scripts tree.	Bya i Inyandikoporogaramu Igiti.
Toggle display of the document structure tree.	Bya i Inyandiko Imiterere Igiti.
Toggle display of the documentation tree.	Bya i Inyandiko Igiti.
Ctrl M View Tool Views Show Messages	Ctrl S Idosiye Kubika
Toggle display of the message window. This is the window where you see the output of any scripting actions and the debugger.	Bya i Ubutumwa Idirishya. ni i Idirishya i Ibisohoka Bya Icyo ari cyo cyose Iyandika Ibikorwa na i.
Toggle display of the Problem Reporter at the bottom of the main quantaplus window. The Problem Reporter activates when you switch to the Structure Tree.	Bya i quantaplus Idirishya.Hindura Kuri i.
Shows the annotation view. Read the for details.	i Inyandiko nyongera Reba.Birambuye.
Shows the files on the server for an upload profile.	Gushyiraho Ibijyana.
Toggle display of the icon border to the left of the main editor window. This bar allows for click toggling of bookmarks.	Bya i Muhinduzi Idirishya.Kanda Bya Ibimenyetso.
Toggles the display of line numbers along the side of the main editor window.	Imibare i Bya i Muhinduzi Idirishya.
Toggle on and off reformatting of text to a specific width as you type.	Nka Ubwoko.
Switch to the source of a document to edit.	Kuri i Inkomoko Bya A Inyandiko Kuri Kwandika.
Switch to the VPL Editor to edit a document.	Kuri i VPL Kuri Kwandika A Inyandiko.
Switch to split screen mode to edit a document.	Kuri Gutandukanya Mugaragaza Ubwoko Kuri Kwandika A Inyandiko.
Preview the current document.	i KIGEZWEHO Inyandiko.
Navigate back one step in the preview.	Inyuma Rimwe Intera in i Ibibanjirije.
Navigate forward one step in the preview after having gone back in the preview.	Imbere Rimwe Intera in i Ibibanjirije Nyuma Inyuma in i Ibibanjirije.
Reload the preview from disk.	Disiki 1.
View the current file with konqueror .	konqueror .
Ctrl Shift F12 View External Preview View with Firefox	Ctrl Shift Na
View the current file with the Mozilla Firefox browser.	i Mozilla Mucukumbuzi.
Shift F12 View External Preview View with Mozilla	Shift Mozilla
View the current file with Mozilla.	Mozilla .
Shift F6 View External Preview View with Netscape	Shift Netscape
View the current file with Netscape .	Netscape .
Alt F6 View External Preview View with Opera	Alt Na
View the current file with Opera.	i KIGEZWEHO Idosiye Na.
View the current file with Lynx a text based browser.	A Umwandiko Mucukumbuzi.
Sets a bookmark at the current line location in the current file.	Indanganturo in i KIGEZWEHO Idosiye.
Clears all set bookmarks in the current document.	Byose Gushyiraho Ibimenyetso in i KIGEZWEHO Inyandiko.
If you have bookmarks in the current file,they will appear in the menu together with a Previous or Next item,depending on the position of the cursor in the document.	Ibimenyetso in i KIGEZWEHO Idosiye,A Cyangwa Ikintu,Bya i indanga in i Inyandiko.
If you have bookmarks in other opened documents,they will appear in the menu grouped by the file name of the other documents.	Ibimenyetso in Ikindi Inyandiko,Bya i Ikindi Inyandiko.
How to use projects in quantaplus is described in.	Kuri Koresha Imishinga in quantaplus ni in .
Launch the project creation wizard.	i Umushinga.
Open an existing project file from disk. quantaplus projects are saved with the. webprj extension.	Disiki 1. quantaplus i. Umugereka.
Gives you a list of your most recently used projects for quick access.	A Urutonde Bya Byakoreshejwe Imishinga ya.
Close the current project.	Funga i KIGEZWEHO Umushinga.
Open a View,a specific combination of open files that you have previously saved.	Gufungura A,A Ivanga Bya Gufungura Idosiye.
Save the current set of open files as a View.	Kubika i KIGEZWEHO Gushyiraho Bya Gufungura Idosiye Nka A.
Save the current set of open files as a View under another name.	Kubika i KIGEZWEHO Gushyiraho Bya Gufungura Idosiye Nka A Izina.
Presents a dialog that allows you to select files to add to your current project. These files will then be copied into the project folder for editing.	A Ikiganiro Kuri Guhitamo Idosiye Kuri Ongera Kuri KIGEZWEHO Umushinga. Idosiye Hanyuma i Umushinga Ububiko...Guhindura.
Insert a folder and all of its contents into the current project.	A Ububiko... na Byose Bya Ibigize i KIGEZWEHO Umushinga.
Scan the project folder for any new files you may have there. This allows you to copy graphics into your project folder or a subfolder thereof and then add them to the project.	i Umushinga Ububiko...Icyo ari cyo cyose Gishya Idosiye Gicurasi. Kuri Gukoporora Ibishushanyo Umushinga Ububiko... Cyangwa A na Hanyuma Ongera Kuri i Umushinga.
Upload the files in your project to the hosting server. The list of available transports depends on the version of kde you are running and whether or not you've downloaded extra KIO slaves.	i Idosiye in Umushinga Kuri i Seriveri. Urutonde Bya Bihari ku i Verisiyo Bya kde na Cyangwa OYA Yimuwe Birenga.
Settings affecting the way quantaplus manages your project. See the quantaplus projects section for details.	i quantaplus Umushinga. i quantaplus Birambuye.
Loads a globally defined toolbar. These are kept in KDEDIR share apps quanta toolbars by default.	A Umwanyabikoresho. in Gusangiza Imyanyabikoresho ku Mburabuzi.
Loads a locally defined toolbar. These are kept in HOME . kde share apps quanta toolbars by default.	A Umwanyabikoresho. in . kde Gusangiza Imyanyabikoresho ku Mburabuzi.
Loads a project toolbar. These are kept in ProjectDir toolbars and are only available in this menu if they have been assigned to this project.	A Umushinga Umwanyabikoresho. in Imyanyabikoresho na Bihari in iyi Ibikubiyemo NIBA Kuri iyi Umushinga.
Dialog for saving your toolbars. Allows you to pick the type of toolbar Local or Project.	Mu kubika Imyanyabikoresho.Bya Umwanyabikoresho Cyangwa.
Toolbars Save Toolbars Save as Local Toolbar...	Kubika Kubika Nka...
Save as a local toolbar to HOME . kde share apps quanta toolbars	Kubika Nka A Bya hafi Umwanyabikoresho Kuri . kde Gusangiza Imyanyabikoresho
Toolbars Save Toolbars Save as Project Toolbar...	Kubika Kubika Nka...
Save as a project toolbar in ProjectDir toolbars	Kubika Nka A Umushinga Umwanyabikoresho in Imyanyabikoresho
Brings up a dialog to create a new toolbar. This only creates the name. Actions must be added from the Settings Configure Actions menu item. Toolbars are saved via the Toolbars Save Toolbars menu or on close unsaved toolbars will prompt for you to save.	Hejuru A Ikiganiro Kuri Kurema A Gishya Umwanyabikoresho. i Izina.i Ibikubiyemo Ikintu.Kuri Kubika.
Remove a toolbar from usage. This does not remove it from the disk. If you've not saved the toolbar you are removing,you will be prompted to save it.	Ikoresha.i Disiki 1. OYA i Umwanyabikoresho,Kuri Kubika.
Allows you to rename a toolbar.	Kuri Guhindura izina A Umwanyabikoresho.
Toolbars Send Toolbar in E-Mail...	in E -...
This is a hook to email your custom toolbar to someone maybe the quantaplus team for inclusion in the next release for their use. It spawns an email window and attaches your toolbar file to it automatically.	ni A Kuri Imeli Guhanga Umwanyabikoresho Kuri i quantaplus in i Ibikurikira Irekura Koresha. Imeli Idirishya na Umwanyabikoresho Idosiye Kuri mu buryo bwikora.
This is allows you to upload toolbars to the main server,from where others can download it. See.	ni Kuri Gushyiraho Imyanyabikoresho Kuri i Seriveri,Iyimura. .
This is allows you to download toolbars from the Internet. See.	i. .
DTD Change the DTD ...	DTD i DTD ...
Pops up a dialog box that allows you to change the current document DTD .	Hejuru A Ikiganiro Agasanduku Kuri Guhindura... i KIGEZWEHO Inyandiko DTD
Makes possible to change the descriptionrc configuration file for a DTEP .	Kuri Guhindura... i descriptionrc A DTEP .
Load a DTD that you or someone else made and convert it to quantaplus 'native description format.	A DTD Cyangwa Ikindi na GUHINDURA Kuri quantaplus 'Imiterere.
DTD Load DTD Entities...	DTD i DTD ...
Load a your own DTEP .	A DTEP .
DTD Send DTD Package DTEP in E-Mail...	DTD DTD DTEP in E -...
Send your DTEP to a friend via kmail .	DTEP Kuri A Biturutse kmail .
This is allows you to upload a DTEP . See.	ni Kuri Gushyiraho A DTEP S. .
This is allows you to download DTEP s from the Internet. See.	ni Kuri Iyimura DTEP i. .
This menu contains a list of the elements that are in the currently loaded toolbars. If you have the Standard HTML toolbar loaded,the Tags menu will contain a submenu Standard which will contain the list of tags actions on that toolbar.	Ibikubiyemo ifite A Urutonde Bya i Ibintu in i Imyanyabikoresho. i Standard HTML Umwanyabikoresho,i Ibikubiyemo A Standard i Urutonde Bya Ibikorwa ku Umwanyabikoresho.
Ctrl E Tags...	Ctrl E
Allows you to access the current markup tag settings dialog if one exists. This entry is always present,followed by the DTD specific submenus.	Igenamiterere Ikiganiro NIBA Rimwe. Icyinjijwe ni Buri gihe,ku i
This highlights the current tag area. The tag area begins where the mouse cursor is placed.	Umwanya.Umwanya i Imbeba indanga ni.
Activates deactivates the smart insertion of tags. Currently it works only in XHTML DTDs. Smart insertion means that quantaplus will refuse to insert a tag using the toolbar if the tag cannot be present in the current location.	i Cyiza Iyinjizamo Bya. in . Iyinjizamo quantaplus in i KIGEZWEHO Indanganturo.
The Plugins menu lists the available plugins under the above menu items. Clicking them will activate them. Clicking an activated plugin will deactivate it.	Ibikubiyemo Intonde i Bihari Amacomeka i hejuru Ibikubiyemo Ibigize. Kureka bigakora.Kubuza gukora.
Choose the syntax highlighting mode for the current file. The list of available highlighting schemes varies depending on your version of kate .	i KIGEZWEHO Idosiye. Urutonde Bya Bihari Igaragaza cyane ku Verisiyo Bya kate .
Tools End of Line	Impera Bya
Select the end of line encoding type. Useful if you have folks using other OS platforms to develop on. Choose from Unix,Windows DOS or Macintosh.	Ubwoko. NIBA ikoresha Ikindi OS Kuri ku. Kuva,Cyangwa.
Ctrl I Tools Indent	Ctrl I
Move the selected block of text one tab width to the right.	Kuri i Iburyo.
Ctrl Shift I Tools Unindent	Ctrl Shift I
Move the selected block of text one tab width to the left.	Kuri i Ibumoso.
Removes all indentation.	Byose Isunika.
Comments selected text.	Byahiswemo Umwandiko.
Uncomments selected text.	Byahiswemo Umwandiko.
Wrap the text in the current window to a predefined width.	i Umwandiko in i KIGEZWEHO Idirishya Kuri A Ubugari.
Check the spelling in the current document.	i Ivuganyuguti in i KIGEZWEHO Inyandiko.
Edit specific properties of a currently loaded document when using the VPL Editor.	ikoresha i VPL .
Convert all tags and or attributes character cases to another.	Byose na Kuri.
Checks the syntax of the current document against the selected DTD using the external tidy application.	i Bya i KIGEZWEHO Inyandiko i Byahiswemo DTD ikoresha i external Porogaramu.
Ctrl W Window Close	Ctrl V
Closes the current tab document,plugin,preview or documentation.	i KIGEZWEHO tab Inyandiko,Gucomeka,Ibibanjirije Cyangwa Inyandiko.
Closes all opened tabs.	Byose Amasimbuka.
On-the-fly switching between different UI modes. Due to some limitations in the KDE libraries,the switching might take time and cause ugly artifacts. The recommended modes to use are IDEAl Mode,which is the default or Tab Page Mode,which is the same mode that was present in quantaplus 3.2 and earlier versions.	i - hagati. Kuri in i MukusanyaKDE Amasomero,i Igihe na. Kuri Koresha,ni i Mburabuzi Cyangwa,ni i Ubwoko in quantaplus 3. 2 na Uburyo.
Furthermore this menu contains an entry for every opened tab. By selecting such an entry,that selected tab will become the active one.	buri tab. Icyinjijwe,Byahiswemo tab i Gikora Rimwe.
Show or hide the non-user toolbars.	Cyangwa Gushisha i - Umukoresha Imyanyabikoresho.
Toggle on and off the display of the DTD specific toolbar.	Bya i DTD Umwanyabikoresho.
Toggle on and off the display of the status bar at the bottom of the main quantaplus window.	Bya i quantaplus Idirishya
Setup the behavior of quantaplus .	i Imyifatire Bya quantaplus .
Setup the behavior of the integrated preview.	i Imyifatire Bya i Ibibanjirije.
