input	target
Nɛ̌ mǐ ka sixu xlɛ́ ɖɔ hwɛhuhu kún sɔ́ kp’acɛ nú mǐ ó ,loɔ ,fɛ́nú Mawu tɔn wɛ kp’acɛ nú mǐ gbɔn	How can we show that we are no longer ruled by sin but by undeserved kindness
a Ðɔ lǒ e Jezu dó dó viwunglenɔ ɖé wu é .b Nɛ̌ tan ɔ ka xlɛ́ jijɔ nùnamɛ kpo fɛ́nú kpo tɔn gbɔn	a Describe Jesus ’ illustration of the owner of the vineyard . b How does the story illustrate the qualities of generosity and undeserved kindness
Wǔ hwan wɛ mi ɖè ɖó ɖagbe e wà wɛ un ɖè é wutu à ’ — Mat .	Are you envious because I am generous ’ ​ — Matt . ,ftn .
Xà 2 Kɔlɛntinu lɛ 61 Azɔ̌watɔ́ ɖěɖee w’azɔ̌ nú ganxixo ɖokpo kpowun lɛ é jɛxa bo na yí azɔ̌kwɛ kpíkpé ǎ ɖɔhun ,amɔ̌ ,viwunglenɔ ɔ nyɔ́ xomɛ dó ye wu b’ɛ vɛ́ jlɛ́ .	Read 2 Corinthians 61 .
b hwenu e fɛ́nú kpa acɛ dó mǐ jí é	b by undeserved kindness
Kpɔ́n fɔtóo e ɖò bǐbɛ̌mɛ lɛ é .	See opening pictures .
È sɔ́ hwɛ mǐtɔn lɛ kɛ mǐ .	Being forgiven of our sins .
Xà 1 Jaan .	Read 1 John .
Hwɛdogbɔ enɛ zɔ́n bɔ mǐ ɖò fífá mɛ xá Jehovah .	This reconciliation enables us to be at peace with Jehovah .
È sɔ́ mǐ dó huzu hwɛjijɔnɔ .	Being brought to righteousness .
Xà Daniyɛli 123 ɖò Traduction du monde nouveau mɛ .	Read Daniel 123 .
Nyɔna ɖɛxixo tɔn Kpɔ́n akpáxwé 12gɔ́ ɔ	The blessing of prayer See paragraph 12
Loɔ ,mi ni ɖò Jezu Klisu e nyí Aklunɔ mǐtɔn ,bo nyí Mɛhwlɛngantɔ́ mǐtɔn ɔ tuùn d’eji wɛ ,bo ɖò fɛ́nú tɔn tuùn d’eji wɛ . 2 Pi .	No ,but go on growing in the undeserved kindness and knowledge of our Lord and Savior Jesus Christ . 2 Pet .
Xà 1 Kɔlɛntinu lɛ .	Read 1 Corinthians .
Xà Efɛzinu lɛ .	Read Ephesians .
Ayijlɔjlɔnɔ lɛ sín agbɔ̌n nɔ jɛ dò hwenu e ye sè ɖɔ wanyiyi kpo fɛ́nú Jehovah tɔn kpo sísɛ́ ɛ ,b’ɛ sɛ́ Vǐ tɔn dó ayikúngban jí bonu é wá xɔ gbɛ̀ nú mǐ ɖò hwɛhuhu kpo kú e é nɔ jì é kpo sí é . 1 Jaan .	Honesthearted ones are relieved to learn that Jehovah ,out of his great love and undeserved kindness ,sent his Son to earth to ransom us from sin and its consequence ,death . 1 John .
a Azɔ̌ tɛ Klisu ka ɖè nú nɔví tɔn yí ami dó ɖè lɛ	a What responsibility did Christ give to his anointed brothers
b Nɛ̌ lɛngbɔ̌ ɖevo lɛ ka ɖò alɔ dó nɔví yetɔn yí ami dó ɖè lɛ wɛ gbɔn	b How do the other sheep help their anointed brothers
Hǔn ,Klisu nu ɖɔ xó dó wɛ mǐ ɖè ,è ka na ɖɔ nugbǒ ɔ ,Mawu ɖesu wɛ ɖò mi ylɔ wɛ gbɔn mǐ jímǐ ɖò vo sà nú mi wɛ ,ɖò Klisu sín nyikɔ mɛ ɖɔ mi ni yí gbè bo dóhwɛ gbɔ xá Mawu . 2 Kɔ .	As substitutes for Christ ,Become reconciled to God . ’ ​ — 2 Cor .
a Wǔjɔmɛ jiwǔ tɛ ka ɖò te kpɔ́n mɛ yí ami dó ɖè lɛ ɖò sɔgudo	a What marvelous privileges will the anointed have in the future
b Azɔ̌ jiwǔ tɛ mɛ yí ami dó ɖè lɛ ka na wà nú gbɛtɔ́ lɛ	b What wonderful work will the anointed do for mankind
Jaan 32 Jehovah na ɖè dɔkun maɖókpodó e ɖò fɛ́nú tɔn mɛ ɔ xlɛ́ yedɛɛ lɛ hugǎn .	Toward them in particular ,Jehovah will demonstrate the surpassing riches of his undeserved kindness .
Ðò Efɛzinu lɛ 27 mɛ ɔ ,mǐ xà ɖɔ Mawu na ɖè fɛ́nú tɔn xlɛ́ ɖò ayǐ e na wá hɔ́n ɖò sɔgudo lɛ ɔ mɛ .	At Ephesians 27 ,we read that God’s demonstration of undeserved kindness would occur in the coming systems of things .
Nɔ w’azɔ̌ kpo kanɖodonǔwu kpo nǔjikpɔntɔ́ ɖagbe fɛ́nú e Mawu na é tɔn ’ ɖɔhun . 1 Pi .	Serve zealously as fine stewards of God’s undeserved kindness . 1 Pet .
Enyi mǐ ɖókan dó wɛnɖagbe enɛ jijla mɛ ɖevo lɛ wu ɔ ,mǐ nɔ sɔ́ fɛ́nú Jehovah tɔn sù nugbǒ nugbǒ	When we zealously preach this good news to others ,we truly glorify Jehovah’s undeserved kindness
Watch Tower Bible and Tract Society of Pennsylvania	Watch Tower Bible and Tract Society of Pennsylvania
MƐ NABI E WÁ FLǏN É 2015	MEMORIAL ATTENDANCE 2015
Fí e è wlan NWT bɔ dó wemafɔ Biblu tɔn ɖé wu ɖè é ɔ ,é ɖexlɛ́ ɖɔ è lilɛ wemafɔ ɔ sín Biblu Glɛnsigbe tɔn New World Translation of the Holy Scriptures mɛ .	Unless otherwise indicated ,Scripture quotations are from the modern - language New World Translation of the Holy Scriptures .
Hudo ɔ ,nǔ e a ɖó na ɖó é wɛ ,ɖó é kàn gbɛ̀ towe .	A need is something you must have because your life depends on it .
Mɔ̌ biblo na zɔ́n bɔ mǐ na kudeji ɖɔ Axɔsuɖuto ɔ wɛ ɖó na mya nukún nú mǐ ,’ enyi nǔ lɛ ǎ . Luk .1231 .	Doing so should convince us that we must keep seeking the Kingdom ,’ not things . Luke 1231 .
a Etɛwu ado ma ka ɖó na hu mǐ dín dó nǔ e sín hudo mǐ ɖó lɛ é wu ǎ	a Why should we not worry too much about the things we need
b Etɛ Jezu ka tuùn dó gbɛtɔ́ lɛ kpo hudo yetɔn lɛ kpo wu	b What did Jesus know about humans and their needs
Xà Matie 625 .	Read Matthew 625 .
Kpɔ́n fɔtóo e ɖò bǐbɛ̌mɛ é .	See opening picture .
Xà Matie 626 .	Read Matthew 626 .
Sɔ́ jlɛ́ dó Luk .wu .	Compare Luke .
Xà Matie 627 .	Read Matthew 627 .
a Etɛ lee Jehovah nɔ kpé nukún dó folowa gbehan mɛ tɔn lɛ wu gbɔn é ka kplɔ́n mǐ	a What do we learn from the way Jehovah cares for the lilies of the field
Xà Matie .	Read Matthew .
Nú é na bo tlɛ nyí mɔ̌ ɔ ,mǐ ɖó na ɖò tagba jɛ dó nǔ e mǐ na dó ɔ wu alǒ ɖò adohu adohu jí d’ewu wɛ à	Even so ,must we be anxious about clothing
Ma nú nǔ e ɖɔ wɛ Jezu ɖè é yì tɛ we ó Enyi Mawu ka ba acɔ́ nú gbehan .sɔmɔ̌ ɔ ,nɛ̌ wɛ é ma ka na na mi nǔ e mi na dó lɛ ǎ gbɔn ,nùɖiɖi kpɛvínɔ emi	If this is how God clothes the vegetation of the field . . . ,will he not much rather clothe you ,you with little faith
É na na mǐ jɛn wɛ	Most assuredly he will
Etɛ ka sixu hɛn kancica e ɖò mǐ kpo Jehovah kpo tɛntin é gblé	What might damage our relationship with Jehovah
Xà Matie .	Read Matthew .
Xà Matie 633 .	Read Matthew 633 .
Jehovah na bló bɔ nǔ e sín hudo mǐ ɖó dóó é na hán mǐ ǎ .	Jehovah will see to it that we have what we really need .
Xà Matie 634 .	Read Matthew 634 .
Kpɔ́n akpáxwé 20gɔ́ ɔ	See paragraph 20
a Etɛ mɔ̌ sín gbě a ka sixu nya ɖò sinsɛnzɔ́ Jehovah tɔn mɛ	a What is a goal you may set in Jehovah’s service
Gbɛzán mǐtɔn hinhɛn bɔkun dìn na d’alɔ mǐ bɔ mǐ na mɔ gbɛ̀ jɔ gbɛ̀ ɔ yí ɖò malin - malin mɛ . 1 Tim .	Simplifying our life now will help us to get a firm hold on the real life yet to come . 1 Tim .
Kpɔ́n gbàví Comment monter un budget ɖò Réveillez - vous Juillet 2010 tɔn mɛ ,wex .	See the box How to Develop a Budget in the July 2010 Awake ,p .
Mi tuùn azǎn e gbè Aklunɔ mitɔn na lɛkɔ wá dó é ǎ . MAT .	You do not know on what day your Lord is coming . MATT .
Kpɔ́n fɔtóo e ɖò bǐbɛ̌mɛ é .	See opening picture .
Etɛwu Jezu ka ɖɔ nú ahwanvu tɔn lɛ ɖɔ mi bo nɔ acéjí	Why did Jesus tell his disciples to keep on the watch
Hwenu e Jezu Klisu ɖò xó ɖɔ dó hwenu e gbɛ̀ elɔ na vɔ dó é wu wɛ é ɔ ,é ɖɔ nú ahwanvu tɔn lɛ ɖɔ Mi cɔ́ miɖée ,bo ɖò acéjí ,ɖó mi tuùn hwe ɔ nu ǎ .	When speaking of the conclusion of the system of things ,Keep looking ,keep awake ,for you do not know when the appointed time is .
a Etɛwu mǐ ka sixu ɖi nǔ ɖɔ Jezu tuùn hwenu e Haamagedɔni na wá dó é dìn	a Why can we believe that Jesus now knows when Armageddon will occur
b Mǐ tuùn hwenu e ya ɖaxó ɔ na bɛ́ dó é ǎ có ,ganjɛwu tɛ mǐ ka ɖó	b Although we do not know when the great tribulation will begin ,what can we be sure of
Mǐdɛɛ lɛ ka tuùn ǎ .	We ,however ,do not know .
É ko tuùn hwenu e gbɛ̀ ɔ na vɔ dó pɛ́ɛ́ é .	He has determined exactly when the end will come .
Xà Xabakuku .	Read Habakkuk .
Etɛwu mǐ ka sixu ɖeji ɖɔ Jehovah na hwlɛn togun tɔn	Why can we be sure that Jehovah will save his people
Mǐ hɛn ɔ ,mǐ na kudeji ɖɔ akpá e Jehovah dó ɖɔ emi na hwlɛn mǐ lɔ ɖò ya ɖaxó ɔ hwenu é kún na gblá ó .	We can be certain that Jehovah’s promise of deliverance through the great tribulation will not fail us either .
a Etɛ wu mǐ ka ɖó na cɔ́ mǐɖée dó	a Of what must we be careful ,and why
Kú Jezu tɔn kpò zaan é ɔ ,é gb’akpá nú ahwanvu tɔn lɛ azɔn atɔn dó axɔsu gbɛ̀ elɔ tɔn wu .	Shortly before his death ,Jesus three times warned his disciples about the ruler of this world .
Xà 1 Tɛsalonikinu lɛ .	Read 1 Thessalonians .
Akpágbánúmɛ tɛ mǐ ka mɔ ɖò Luki mɛ	What warning do we find at Luke
Xà Luki .	Read Luke .
Sɔgbe kpo Luki 2136 kpo ɔ ,nɛ̌ Jezu ka kplɔ́n mǐ ɖɔ mǐ ni nɔ wunzɛn gbɔn	According to Luke 2136 ,how did Jesus instruct us to keep awake
Xà Luki 2136 .	Read Luke 2136 .
Jehovah wɛ nyí xɔ́ntɔn mɔhun nú we ,lee é nyí nú tɔ́gbó Ablaxamu bɔ mǐ mɔ ɖò Ezayíi mɛ gbɔn é ɖɔhun .	Jehovah is such a friend to you ,just as he was to the patriarch Abraham ,as noted at Isaiah .
Ðò wemafɔ 10 kpo 13 kpo mɛ ɔ ,Jehovah ɖɔ nú mɛsɛntɔ́ tɔn ɖɔ Ma ɖi xɛsi ó ,ɖó un ɖò kpɔ́ xá we .	In verses 10 and 13 ,Do not be afraid ,for I am with you .
Amɔ̌ ,Jehovah dlɛn aɖisi lɔ tɔn ,ɖuɖeji lɔ ɔ bo hɛn alɔ towe ɖisi ɔ ,cí nǔ ɖɔ é jló na dɔn we tɔ́n sín ninɔmɛ vɛwǔ gbɛmɛ tɔn ɖé mɛ wɛ ɖɔhun .	Instead ,Jehovah holds out his right hand of righteousness and grasps your right hand ,as if to pull you out of a distressing circumstance in life .
É ɖò mɔ̌ có ,Mawu lin nǔ kpɔ́n dó hwenu e é na hwlɛn ye mɛ e na lɛkɔ sín hwɛ yetɔn lɛ gudo lobo na lɛkɔ wá gɔ̌n tɔn lɛ é jí	Still ,God was thinking ahead to the time when he would deliver those who would repent and return to him
Nugbǒ ɔ ,a xɔ akwɛ ɖò Jehovah nukúnmɛ ,bɔ kpo aɖisi lɔ tɔn ,ɖuɖeji lɔ ɔ kpo ɔ ,é na d’alɔ we bɔ a na mɔ nǔ e sín hudo a ɖó bo na kpó ɖò sinsɛn ɛ wɛ é .	Yes ,Jehovah views you as precious ,and with his right hand of righteousness ,he can help you to acquire what you need to keep on serving him .
Sara e nɔ nɔ Colombie é mɔ mɛhwlɛngantɔ́ lɔ Jehovah tɔn .	Sara ,who lives in Colombia ,experienced Jehovah’s saving power .
José kpo Rose kpo gɔ́ nú Tony kpo Wendy kpo	José and Rose with Tony and Wendy
Kpɔ́n kpɔ́ndéwú José kpo Rose kpo e ko sɛ̀n Jehovah ɖò sinsɛnzɔ́ hwebǐnu tɔn mɛ nú xwè 65 jɛji é tɔn .	Take the case of José and Rose ,who have served Jehovah full - time for over 65 years .
Ðò xwè 15 e wá yì lɛ é mɛ ɔ ,ye d’alɔ José kpo Rose kpo e na ɖò xwè 85 mɔ̌ ɖó wɛ dìn é .	For the past 15 years ,they have helped José and Rose ,who are now in their mid - 80 ’ s .
Hwenu e Ezekiyɛli wlan nǔɖɔɖ’ayǐ e kúnkplá kpò wè lɛ é ɔ ,Asilíinu lɛ ko wlí mɛ e ɖò axɔsuɖuto totaligbé tɔn Izlayɛli tɔn mɛ lɛ é hɛn yì kannumɔgbenu ɖò 740 J.H.M .b’ɛ lín tawun nɛ .	By the time Ezekiel recorded the prophecy about the two sticks ,the northern kingdom of Israel had long since been taken captive by the Assyrians in 740 B.C.E .
Ðò 607 J.H.M .ɔ ,è wlí akɔta wè tofɔligbé tɔn kpo vlafo mɛ e kpò ɖò axɔsuɖuto totaligbé tɔn mɛ lɛ é kpo hɛn yì kannumɔgbenu ɖò Babilɔnu .	In 607 B.C.E . ,the southern two - tribe kingdom and perhaps any remaining ones from the northern kingdom were taken into exile in Babylon .
Hwenu e Izlayɛli - ví lɛ lɛkɔ yì Jeluzalɛmu ɖò 537 J.H.M .bo na vɔ́ tɛmpli ɔ gbá é wɛ .	It was when the Israelites returned to Jerusalem to rebuild the temple in 537 B.C.E .
Jɛ nukɔn hwɛ̌ ɔ ,nǔɖɔɖ’ayǐ ɔ jɛ jijɛ jí ɖò 1919 ,hwenu e è vɔ́ tuto bló nú togun Mawu tɔn kpɛɖé kpɛɖé ,lobo dɔn ye ɖó bǔ é .	Initially ,the prophecy began to be fulfilled in 1919 when God’s people were gradually reorganized and reunited .
HWENU e un ɖó xwè 12 é wɛ un mɔ nǔ jɛ wu azɔn nukɔntɔn ɔ ɖɔ un ɖó nǔ xɔ akwɛ ɖé bo na na mɛ .	WHEN I was 12 years of age ,I first realized that I had something valuable to give .
È jì mì ɖò 1923 ɖò Chatham ,Kent ,Angleterre ,bɔ un sù ɖò mɛ e gbɛ̀ cikɔ na lɛ é tɛntin .	I was born in 1923 in Chatham ,Kent ,England ,and I grew up in a world full of disappointed people .
Asì tɔn yí wǎn nú Kúnnuɖetɔ́ Jehovah Tɔn lɛ ǎ .	His wife did not like Jehovah’s Witnesses .
Xwè mɔkpan gudo ɔ ,suúlu e é ɖó é hɛn lè wá hwenu e asì tɔn bló baptɛm bo huzu Kúnnuɖetɔ́ Jehovah Tɔn é .	Years later ,his patience was rewarded when his wife was baptized as one of Jehovah’s Witnesses .
Jlǒ e un ɖó bo na má nukúnɖiɖo sɔgudo tɔn ɔ xá mɛ ɖevo lɛ é fɔ́n bo ɖò jijɛji wɛ ,bɔ ɖò Xwèjísun 1940 tɔn mɛ ɔ ,nyì kpo nɔ ce kpo bló baptɛm ɖò Dover .	My desire to give others a hope for the future continued to grow ,and my mother and I got baptized in Dover in March 1940 .
Grande - Bretagne tɔ́n ahwan Allemagne ɖò Zǒsun 1939 tɔn mɛ ,hwenu e un ɖó xwè 16 é .	Britain had declared war on Germany in September 1939 when I was 16 .
Ðò Ayidosun 1940 tɔn mɛ ɔ ,un ɖò hɔn mǐtɔn linu bo mɔ bɔ è bɛ́ sɔja afatɔ́n mɔkpan e è gblé wǔ lɛ é dó gbawungbaloke camion lɛ mɛ wá xweyigbe .	In June 1940 ,I watched from our front doorstep as thousands of traumatized soldiers passed by in lorries trucks .
wɛ un bɛ́ gbɛzán e zɔ́n bɔ un ɖó awǎjijɛ tawun é .	It was really in 1941 that I embarked on the life that has made me so happy .
Ðò 1941 mɔ̌ ɔ ,mǐ wá jɛ nukúnnú mɔ jɛ wu jí ɖɔ mǐ kún ɖó na wà azɔ̌ ɖò azɔ̌xwé ɖěɖee nɔ bló ahwanfunnu lɛ é ó .	By 1941 we were becoming aware that we should not work in the arms industry .
Hwenu e un ɖó xwè 18 é ɔ ,è wlí mì sú nú sun tɛnnɛ ɖó un gbɛ́ ɖɔ un kún na yì ahwan ó wutu .	When I turned 18 ,I was imprisoned for nine months because I refused to perform military service .
Bɛ́sín 1944 ɔ ,jɔmɛhun e bɔnbu gɔ́ bɔ gbɛtɔ́ ma ɖ’emɛ bo ɖò kunkun wɛ ǎ é afatɔ́n jɛji wɛ wú ɖò Kent .	Starting in 1944 ,over a thousand unmanned jet planes packed with explosives fell on Kent .
Enyi mɛ lɛ yí wema mǐtɔn lɛ ɔ ,ye nɔ bló bɔ è nɔ nya ye sín azɔ̌ yetɔn mɛ ye lɛ́vɔ bló bɔ è nɔ nya mǐ sín fí e mǐ nɔ dɔ́ lɛ é .	They had people dismissed from their jobs if they accepted our books ,and they had us evicted from our lodgings .
Tɔjihun Sibia wɛ nyí mɛsɛ́dó lɛ sín xwé mǐtɔn sín 1948 jɛ 1953	The schooner Sibia served as our missionary home from 1948 to 1953
Gust kun tɔjihun mǐtɔn ɔ kpo azɔ̌ tuùntuùn kpo nú azǎn 30 gbɔn jɔhɔn nyanya lɛ tɛntin kaka bɔ mǐ yì jɛ Bahamas .	Gust skillfully navigated our craft for 30 days through dangerous storms until we reached the Bahamas .
Tɔtɛntinto e jɛ gblolo mɛ fí e Kúnnuɖetɔ́ ɖě ma ɖè ǎ lɛ é mɛ wɛ mǐ jla Mawuxó ɖè tawun nú xwè atɔ́ɔ́n .	For five years ,we preached mainly on isolated islands where there were no Witnesses .
Gbɛ̌ta mɛsɛ́dó lɛ tɔn ɖò Sibia ɔ mɛ amyɔxwé yì aɖisixwé Ron Parkin ,Dick Ryde ,Gust Maki ,kpo Stanley Carter kpo	The crew of missionaries aboard the Sibia left to right Ron Parkin ,Dick Ryde ,Gust Maki ,and Stanley Carter
Nukɔnmɛ ɔ ,é nyí mɛsɛ́dó ɖò République Dominicaine kaka jɛ hwenu e acɛkpikpa Katolika tɔn ɔ wá nya ɛ sín tò ɔ mɛ ɖò 1950 é .	Later ,she served as a missionary in the Dominican Republic until she was expelled from that country by the Catholic government in 1950 .
Ðò 1956 ɔ ,mǐ bɛ́ nukúnkpénuwutɔ́ lɛdo tɔn sín azɔ̌ bo jɛ agun lɛ ba kpɔ́n jí .	In 1956 we began visiting congregations in the circuit work .
Xwè mɔkpan gudo ɖò 1972 ,hwenu e nyì kpo Maxine kpo ɖisa yì Betɛli Brooklyn Tɔn é ɔ ,nɔví nyɔnu e yí kúnnuɖewema Wemaxɔmɛ Galadi Tɔn tlolo é ɖé sɛkpɔ mǐ .	Years later ,in 1972 ,when Maxine and I were visiting Brooklyn Bethel ,a sister who had just graduated from Gilead School approached us .
Ðò 1960 ɔ ,è byɔ mǐ ɖɔ mǐ ni yì wà sinsɛnzɔ́ ɖò alaxɔ Porto Rico tɔn e ɖò síngbó wè ɖé jí ɖò Santurce ,San Juan é mɛ .	In 1960 we were asked to serve at the Puerto Rico branch ,which was located in a small two - story house in Santurce ,San Juan .
É kpo asì tɔn kpo wɛ nyí Kúnnuɖetɔ́ Jehovah Tɔn République Dominicaine tɔn nukɔntɔn lɛ ,bɔ ye wá Porto Rico ɖò 1957 .	He and his wife were the first Witnesses of Jehovah in the Dominican Republic ,and they had arrived in Puerto Rico in 1957 .
Ði kpɔ́ndéwú ɔ ,ɖò kpléɖókpɔ́ akɔjɔkplé tɔn Porto Rico tɔn nukɔn nukɔntɔn ɔ hwenu ɖò 1967 ɔ ,azɔ̌ ɔ hugǎn mì .	For example ,during Puerto Rico’s first international assembly in 1967 ,I felt overwhelmed by the responsibility .
Amɔ̌ ,enyi xóɖɔtɔ́ e gosin Betɛli lɛ é wá ɔ ,nɔ ce nɔ yí ye dó xwégbe hwɛhwɛ .	But when speakers from Bethel visited ,my mother often had them stay in our home .
Gudo mɛ ɔ ,é bló baptɛm ɖò 1962 bo huzu Kúnnuɖetɔ́ Jehovah Tɔn .	Finally ,in 1962 he was baptized as one of Jehovah’s Witnesses .
Nyì kpo Maxine kpo ɖò Porto Rico ,hwenu e mǐ wlí alɔ gudo zaan é kpo hwenu e mǐ ɖu xwekpéxwenu 50gɔ́ alɔwliwli mǐtɔn tɔn ɖò 2003 é	With Maxine in Puerto Rico shortly after we got married and at our 50th wedding anniversary in 2003
Maxine ,asì ce vívɛ́ná ɔ kú ɖò 2011 .	My dear wife ,Maxine ,died in 2011 .
Ðò xwè 58 e nyì kpo Maxine kpo zán ɖó kpɔ́ lɛ é mɛ ɔ ,mǐ mɔ bɔ togun Jehovah tɔn e ɖò Porto Rico é jɛji ,bɛ́sín Kúnnuɖetɔ́ 650 mɔ̌ jɛ 26 000	During our 58 years together ,Maxine and I saw Jehovah’s people in Puerto Rico grow from about 650 Witnesses to 26,000
Ðò 2013 ɔ ,è sɔ́ alaxɔ Porto Rico tɔn ɔ yì xú alaxɔ États - Unis tɔn jí ,bɔ è byɔ mì ɖɔ nyì ni wà sinsɛnzɔ́ ɖò Wallkill ,New York .	Then ,in 2013 the Puerto Rico branch was merged with the United States branch ,and I was asked to serve at Wallkill ,New York .
Un ɖó hú xwè 90 dìn ,bɔ azɔ̌ ce wɛ nyí ɖɔ ma nɔ dó wusyɛn lanmɛ nú xwédo Betɛli tɔn ɔ sín hagbɛ̌ lɛ ɖò gbigbɔ lixo .	I am now over 90 years of age ,and my job is to encourage members of the Bethel family as a spiritual shepherd .
È ɖɔ nú mì ɖɔ mɛ 600 jɛji wɛ un ko ba kpɔ́n sín hwenu e un wá Walkill é .	I am told that I have visited over 600 since I came to Wallkill .
È ko sɛ́ ye mɛ ɖé lɛ dó gle ɔ mɛ .	Some have been reassigned to the field .
Enɛ wu ɔ ,wà azɔ̌ towe kpo awǎjijɛ kpo .	So be happy in your work .
Jehovah bló na wɛ a ɖè . 2 Kɔ .	It is for Jehovah . 2 Cor .
Tan gbɛzán tɔn Leonard Smith tɔn ɖò Atɔxwɛ Gungbe Lidosun tɔn mɛ .	Leonard Smith’s life story appeared in The Watchtower of April .
Mawu Mavɔmavɔ ɖɔ É nyɔ́ bonu gbɛtɔ́ na nɔ éɖokponɔ ǎ .	It is not good for the man to continue to be alone .
a Nɛ̌ alɔwliwli ka bɛ́ gbɔn	a How did marriage begin
Loɔ ,éyɛ ɖó mɛ e na jɛxa ɛ ,bo na gɔ́ alɔ n’i ɔ ǎ .	But for man there was no helper as a complement of him .
Xà Bǐbɛ̌mɛ .	Read Genesis .
Jezu dó zǒgbe jí ɖɔ Jehovah wɛ ɖɔ jí Sunnu na jó tɔ́ tɔn kpodo nɔ tɔn kpo dó ,bo na jɛ kpɔ́ xá asì tɔn ,bɔ ye mɛ wè lɛ na huzu ɖokpo géé .	A man will leave his father and his mother and will stick to his wife ,and the two will be one flesh .
Tinmɛ Bǐbɛ̌mɛ 315 .	How would you explain Genesis 315
Xà Bǐbɛ̌mɛ 315 ɖò Traduction du monde nouveau mɛ .	Read Genesis 315 .
Abɛli ,Henɔci ,gɔ́ nú Nɔwée kpo xwédo tɔn kpo ɖò ye mɛ .	Among them were Abel ,Enoch ,and Noah and his family .
Bɔ ye kpɔ́n ee jló ye lɛ ɖò nyɔnuví enɛ lɛ mɛ bo da .	So they began taking as wives all whom they chose .
Xà Matie .	Read Matthew .
Xà 1 Piyɛ́ɛ .	Read 1 Peter .
Xà Sɛ́nflínmɛ .	Read Deuteronomy .
Enyi sunnu ɖé mɔ nǔjɛdo ɖé ɖò asì tɔn wu ɔ jɛn é sixu gbɛ́ ɛ .	A man could divorce his wife for something indecent .
a Etɛ sunnu ɖé lɛ ka nɔ wà nú asì yetɔn lɛ ɖò Malacíi hwenu	a How were some men treating their wives in Malachi’s day
Jehovah Mawu gbɛ́ wǎn nú mɛ gbigbɛ́ mɔhun . Xà Malacíi .	Jehovah God hated such divorcing . Read Malachi .
Enyi è na bo tlɛ yí mɛ ɔ dó agun mɛ ɔ ,é ɖó na ɖó nǔ e éɖesunɔ wà ɔ sín gbè nú Mawu . Hlɔ .kpɔ́n Atɔxwɛ Flansegbe Zofínkplɔsun tɔn ,wex .	Even if the person is reinstated ,he or she must still render an account before the judgment seat of God . Rom . see The Watchtower ,November ,pp .
b Etɛ lɛ Klisanwun ɖé ka ɖó na gbéjé kpɔ́n hwenu e é ɖò tamɛ lin dó mɛ gbigbɛ́ jí wɛ é	b What factors should a Christian consider when contemplating divorce
Mɛsɛ́dó Pɔlu kplɔ́n mɛ ɖɔ è ni nɔ tlɛnmɛ é ɖò mɔ̌ có ,é ɖɔ Ðó nùblibliwiwa e gbakpé é wutu ɔ ,mi nú sunnu ɖokpo ɖokpo ni da asì éɖesunɔ tɔn ,bonu nyɔnu ɖokpo ɖokpo ni da asú éɖesunɔ tɔn .	The apostle Paul recommended singleness yet ,Because of the prevalence of sexual immorality ,let each man have his own wife and each woman have her own husband .
Pɔlu ɖɔ gɔ́ na ɖɔ Enyi ye ma sixu ɖu ɖò yeɖée jí ǎ ɔ ,mi nú ye ni wlí alɔ ,ɖó é nyɔ́ ɖɔ ye ni wlí alɔ hú jlǒ zogbe ni ɖu ɖò ye jí .	If they do not have self - control ,let them marry ,for it is better to marry than to be inflamed with passion .
Mi nú ye ni wlí alɔ .	Let them marry .
a Nɛ̌ Klisanwun ɖé ka ɖó na bɛ́ tuto alɔwliwli tɔn gbɔn	a How should a Christian marriage begin
b Etɛ jí xota e bɔ d’ewu é ka na ɖɔ xó dó	b What will the following article discuss
Klisanwun sunnu ɖokpo ,nyɔnu ɖokpo ,ee ko zé yeɖée jó nú Jehovah lobo yí wǎn n’i kpo ayi yetɔn bǐ kpo é wɛ ɖó na bɛ́ tuto alɔwliwli tɔn .	Christian marriage should begin with a man and a woman who are dedicated to Jehovah and love him wholeheartedly .
Xà Jaan .	Read John .
a Ði tatɔ́ xwédo ɖé tɔn ɔ ,azɔ̌ tɛ ka nyí asú ɖé tɔn	a What is a husband’s responsibility as a family head
Asú tɔn Fred ɖɔ Gbeta lɛ kɔn wiwa bɔwǔ nú mì kpɔ́n ǎ .	Her husband ,Fred ,Making decisions was never easy for me .
a Wě tɛ Biblu ka ɖè xá mɛ dó xóɖóxámɛ ɖò alɔwliwli mɛ wu	a What advice does the Bible give regarding sexual relations in marriage
Xà 1 Kɔlɛntinu lɛ .	Read 1 Corinthians .
Flínflín ɖɔ Mawu mɔ nukúnnú jɛ linlin kpo walɔ mǐtɔn lɛ bǐ kpo wu na zɔ́n bɔ jlǒ e mǐ ɖó bo na nyɔ́ nukún tɔn mɛ ,lobo na lɛ́ nɔ mímɛ́ jí é na syɛn d’eji . Xà Matie Eblée lɛ 413 .	Remembering that God is aware of all our thoughts and actions will reinforce our desire to please him and to remain chaste . Read Matthew Hebrews 413 .
a Nɛ̌ mɛ gbigbɛ́ xó ɔ ka gbakpé sɔ	a How common is divorce
b Etɛ Biblu ka ɖɔ dó kínklán wu	b What does the Bible say about separation
Biblu na alixlɛ́mɛ elɔ lɛ mɛ ɖɔ Nyɔnu e da asú ɔ ɖó na jó asú tɔn dó ǎ sunnu ɖé ka ɖó na nya asì tɔn ǎ .	A wife should not separate from her husband .
